Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_57344_101_8192,Gemm_Hipblaslt_TN_9491,0.336806
GemmTunableOp_Half_TN,tn_57344_2692_8192,Gemm_Hipblaslt_TN_9800,4.93451
GemmTunableOp_Half_TN,tn_57344_3153_8192,Gemm_Hipblaslt_TN_9803,5.5145
GemmTunableOp_Half_TN,tn_10240_100_8192,Gemm_Hipblaslt_TN_8892,0.0608963
GemmTunableOp_Half_TN,tn_8192_1367_28672,Gemm_Hipblaslt_TN_9799,1.28458
GemmTunableOp_Half_TN,tn_8192_2728_28672,Gemm_Rocblas_621294319,2.522
GemmTunableOp_Half_TN,tn_10240_2760_8192,Gemm_Hipblaslt_TN_9697,0.76775
GemmTunableOp_Half_TN,tn_8192_1268_28672,Gemm_Hipblaslt_TN_9774,1.20303
GemmTunableOp_Half_TN,tn_57344_4063_8192,Gemm_Hipblaslt_TN_9825,6.67087
GemmTunableOp_Half_TN,tn_8192_3379_28672,Gemm_Hipblaslt_TN_9732,2.94932
GemmTunableOp_Half_TN,tn_8192_116_8192,Gemm_Hipblaslt_TN_8891,0.053378
GemmTunableOp_Half_TN,tn_8192_1168_28672,Gemm_Hipblaslt_TN_9774,1.16916
GemmTunableOp_Half_TN,tn_57344_111_8192,Gemm_Hipblaslt_TN_9486,0.341513
GemmTunableOp_Half_TN,tn_57344_1208_8192,Gemm_Hipblaslt_TN_9827,2.32082
GemmTunableOp_Half_TN,tn_32000_118_8192,Gemm_Hipblaslt_TN_9252,0.221547
GemmTunableOp_Half_TN,tn_10240_1217_8192,Gemm_Hipblaslt_TN_9743,0.354533
GemmTunableOp_Half_TN,tn_8192_1271_8192,Gemm_Hipblaslt_TN_9690,0.302963
GemmTunableOp_Half_TN,tn_57344_3251_8192,Gemm_Hipblaslt_TN_9803,5.59729
GemmTunableOp_Half_TN,tn_10240_3347_8192,Gemm_Hipblaslt_TN_9815,0.899636
GemmTunableOp_Half_TN,tn_57344_3546_8192,Gemm_Hipblaslt_TN_159,5.85999
GemmTunableOp_Half_TN,tn_57344_3642_8192,Gemm_Hipblaslt_TN_9752,6.343
GemmTunableOp_Half_TN,tn_10240_3642_8192,Gemm_Hipblaslt_TN_9814,1.03661
GemmTunableOp_Half_TN,tn_8192_4035_28672,Gemm_Rocblas_621294510,3.43528
GemmTunableOp_Half_TN,tn_32000_95_8192,Gemm_Hipblaslt_TN_9482,0.205736
GemmTunableOp_Half_TN,tn_10240_3140_8192,Gemm_Hipblaslt_TN_9753,0.874166
GemmTunableOp_Half_TN,tn_8192_1297_28672,Gemm_Hipblaslt_TN_9774,1.21069
GemmTunableOp_Half_TN,tn_57344_105_8192,Gemm_Hipblaslt_TN_9486,0.338428
GemmTunableOp_Half_TN,tn_8192_1374_8192,Gemm_Rocblas_621286684,0.322309
GemmTunableOp_Half_TN,tn_57344_4035_8192,Gemm_Rocblas_621294636,6.65483
GemmTunableOp_Half_TN,tn_8192_3400_28672,Gemm_Hipblaslt_TN_9732,2.95494
GemmTunableOp_Half_TN,tn_57344_3626_8192,Gemm_Hipblaslt_TN_9817,6.34566
GemmTunableOp_Half_TN,tn_57344_20_8192,Gemm_Hipblaslt_TN_9424,0.249637
GemmTunableOp_Half_TN,tn_10240_11_8192,Gemm_Hipblaslt_TN_9411,0.0372468
GemmTunableOp_Half_TN,tn_57344_3747_8192,Gemm_Hipblaslt_TN_9922,6.46363
GemmTunableOp_Half_TN,tn_10240_1000_8192,Gemm_Rocblas_621286569,0.297244
GemmTunableOp_Half_TN,tn_57344_98_8192,Gemm_Hipblaslt_TN_9486,0.331306
GemmTunableOp_Half_TN,tn_57344_1104_8192,Gemm_Hipblaslt_TN_9793,2.06114
GemmTunableOp_Half_TN,tn_57344_114_8192,Gemm_Hipblaslt_TN_9486,0.344791
GemmTunableOp_Half_TN,tn_57344_2728_8192,Gemm_Hipblaslt_TN_156,4.89542
GemmTunableOp_Half_TN,tn_57344_3274_8192,Gemm_Rocblas_621286901,5.84057
GemmTunableOp_Half_TN,tn_8192_3859_8192,Gemm_Hipblaslt_TN_9655,0.850041
GemmTunableOp_Half_TN,tn_10240_3619_8192,Gemm_Hipblaslt_TN_9814,1.0339
GemmTunableOp_Half_TN,tn_57344_116_8192,Gemm_Rocblas_621286477,0.346684
GemmTunableOp_Half_TN,tn_10240_4096_8192,Gemm_Hipblaslt_TN_9743,1.13185
GemmTunableOp_Half_TN,tn_8192_1160_28672,Gemm_Hipblaslt_TN_9774,1.15442
GemmTunableOp_Half_TN,tn_8192_3651_28672,Default,3.23243
GemmTunableOp_Half_TN,tn_57344_3475_8192,Gemm_Hipblaslt_TN_159,5.79934
GemmTunableOp_Half_TN,tn_8192_2859_28672,Gemm_Hipblaslt_TN_9709,2.61745
GemmTunableOp_Half_TN,tn_10240_23_8192,Gemm_Hipblaslt_TN_9415,0.0395172
GemmTunableOp_Half_TN,tn_10240_1319_8192,Gemm_Hipblaslt_TN_9697,0.365986
GemmTunableOp_Half_TN,tn_8192_133_28672,Gemm_Hipblaslt_TN_8662,0.220183
GemmTunableOp_Half_TN,tn_8192_1313_8192,Gemm_Hipblaslt_TN_9697,0.311946
GemmTunableOp_Half_TN,tn_8192_10_8192,Gemm_Hipblaslt_TN_9392,0.0304007
GemmTunableOp_Half_TN,tn_32000_13_8192,Gemm_Rocblas_621286321,0.143909
GemmTunableOp_Half_TN,tn_8192_3178_8192,Gemm_Hipblaslt_TN_9743,0.724583
GemmTunableOp_Half_TN,tn_57344_2622_8192,Gemm_Rocblas_621294467,4.61891
GemmTunableOp_Half_TN,tn_8192_1185_8192,Gemm_Rocblas_621294425,0.294651
GemmTunableOp_Half_TN,tn_8192_1392_28672,Gemm_Rocblas_621286574,1.28852
GemmTunableOp_Half_TN,tn_10240_3203_8192,Gemm_Hipblaslt_TN_9815,0.879725
GemmTunableOp_Half_TN,tn_8192_1350_8192,Gemm_Hipblaslt_TN_9211,0.319371
GemmTunableOp_Half_TN,tn_32000_23_8192,Gemm_Rocblas_621286350,0.149747
GemmTunableOp_Half_TN,tn_32000_110_8192,Gemm_Hipblaslt_TN_9252,0.214944
GemmTunableOp_Half_TN,tn_8192_21_8192,Gemm_Hipblaslt_TN_9410,0.0325584
GemmTunableOp_Half_TN,tn_32000_10_8192,Gemm_Rocblas_621286321,0.141992
GemmTunableOp_Half_TN,tn_8192_9_8192,Gemm_Hipblaslt_TN_9388,0.030357
GemmTunableOp_Half_TN,tn_8192_3178_28672,Gemm_Hipblaslt_TN_9732,2.87438
GemmTunableOp_Half_TN,tn_10240_105_8192,Gemm_Rocblas_621294504,0.0600432
GemmTunableOp_Half_TN,tn_8192_1329_28672,Gemm_Hipblaslt_TN_9774,1.21991
GemmTunableOp_Half_TN,tn_32000_106_8192,Gemm_Rocblas_621294212,0.215507
GemmTunableOp_Half_TN,tn_8192_4096_28672,Gemm_Rocblas_621294643,3.4486
GemmTunableOp_Half_TN,tn_10240_2962_8192,Gemm_Hipblaslt_TN_9813,0.831545
GemmTunableOp_Half_TN,tn_32000_20_8192,Gemm_Rocblas_621286350,0.150499
GemmTunableOp_Half_TN,tn_57344_3290_8192,Gemm_Rocblas_621286901,5.82807
GemmTunableOp_Half_TN,tn_32000_18_8192,Default,0.149376
GemmTunableOp_Half_TN,tn_8192_7_28672,Gemm_Hipblaslt_TN_9403,0.125723
GemmTunableOp_Half_TN,tn_8192_93_8192,Gemm_Hipblaslt_TN_7093,0.0477779
GemmTunableOp_Half_TN,tn_10240_3498_8192,Gemm_Hipblaslt_TN_9799,1.00127
GemmTunableOp_Half_TN,tn_8192_3347_8192,Gemm_Hipblaslt_TN_9697,0.743942
GemmTunableOp_Half_TN,tn_8192_4083_8192,Gemm_Rocblas_621286590,0.89995
GemmTunableOp_Half_TN,tn_8192_1224_8192,Gemm_Hipblaslt_TN_9799,0.298571
GemmTunableOp_Half_TN,tn_57344_1224_8192,Gemm_Hipblaslt_TN_9827,2.3231
GemmTunableOp_Half_TN,tn_10240_5_8192,Gemm_Hipblaslt_TN_9411,0.0369103
GemmTunableOp_Half_TN,tn_8192_1280_8192,Gemm_Rocblas_621286580,0.299105
GemmTunableOp_Half_TN,tn_8192_12_8192,Gemm_Hipblaslt_TN_9392,0.0303486
GemmTunableOp_Half_TN,tn_8192_1377_28672,Gemm_Hipblaslt_TN_9799,1.28566
GemmTunableOp_Half_TN,tn_8192_3139_8192,Gemm_Hipblaslt_TN_9697,0.719695
GemmTunableOp_Half_TN,tn_8192_97_8192,Gemm_Hipblaslt_TN_8891,0.0490541
GemmTunableOp_Half_TN,tn_8192_103_8192,Gemm_Hipblaslt_TN_8891,0.0502305
GemmTunableOp_Half_TN,tn_8192_1008_8192,Gemm_Rocblas_621294299,0.247197
GemmTunableOp_Half_TN,tn_32000_111_8192,Gemm_Hipblaslt_TN_9356,0.216638
GemmTunableOp_Half_TN,tn_8192_1296_8192,Gemm_Hipblaslt_TN_9697,0.313608
GemmTunableOp_Half_TN,tn_57344_3400_8192,Gemm_Rocblas_621286728,5.76923
GemmTunableOp_Half_TN,tn_8192_3626_28672,Gemm_Hipblaslt_TN_9732,3.06046
GemmTunableOp_Half_TN,tn_57344_1296_8192,Gemm_Hipblaslt_TN_9841,2.36694
GemmTunableOp_Half_TN,tn_8192_3482_8192,Gemm_Hipblaslt_TN_9677,0.769624
GemmTunableOp_Half_TN,tn_8192_3139_28672,Gemm_Hipblaslt_TN_9732,2.87185
GemmTunableOp_Half_TN,tn_8192_1264_28672,Gemm_Hipblaslt_TN_9774,1.19708
GemmTunableOp_Half_TN,tn_8192_94_8192,Gemm_Hipblaslt_TN_7093,0.0476435
GemmTunableOp_Half_TN,tn_57344_5_8192,Gemm_Hipblaslt_TN_9429,0.242432
GemmTunableOp_Half_TN,tn_32000_21_8192,Gemm_Rocblas_621294193,0.150571
GemmTunableOp_Half_TN,tn_10240_1264_8192,Gemm_Hipblaslt_TN_9697,0.359078
GemmTunableOp_Half_TN,tn_57344_100_8192,Default,0.335889
GemmTunableOp_Half_TN,tn_57344_3299_8192,Gemm_Rocblas_621286892,5.88139
GemmTunableOp_Half_TN,tn_10240_1104_8192,Gemm_Hipblaslt_TN_9211,0.318534
GemmTunableOp_Half_TN,tn_8192_2551_8192,Gemm_Rocblas_621294426,0.612792
GemmTunableOp_Half_TN,tn_57344_125_8192,Gemm_Rocblas_621294214,0.349966
GemmTunableOp_Half_TN,tn_8192_2717_8192,Gemm_Hipblaslt_TN_9691,0.630912
GemmTunableOp_Half_TN,tn_8192_1256_28672,Gemm_Hipblaslt_TN_9774,1.19834
GemmTunableOp_Half_TN,tn_32000_108_8192,Gemm_Rocblas_621294507,0.215425
GemmTunableOp_Half_TN,tn_10240_2549_8192,Gemm_Hipblaslt_TN_9846,0.732225
GemmTunableOp_Half_TN,tn_8192_1112_28672,Gemm_Hipblaslt_TN_9762,1.08855
GemmTunableOp_Half_TN,tn_10240_2717_8192,Gemm_Hipblaslt_TN_9743,0.760265
GemmTunableOp_Half_TN,tn_8192_17_28672,Gemm_Rocblas_621286354,0.136676
GemmTunableOp_Half_TN,tn_8192_11_28672,Gemm_Hipblaslt_TN_9403,0.126984
GemmTunableOp_Half_TN,tn_10240_94_8192,Gemm_Hipblaslt_TN_8095,0.0555436
GemmTunableOp_Half_TN,tn_57344_3178_8192,Gemm_Hipblaslt_TN_9816,5.57344
GemmTunableOp_Half_TN,tn_57344_131_8192,Gemm_Hipblaslt_TN_9507,0.380429
GemmTunableOp_Half_TN,tn_8192_98_8192,Gemm_Hipblaslt_TN_8891,0.050528
GemmTunableOp_Half_TN,tn_10240_2639_8192,Gemm_Hipblaslt_TN_9743,0.740329
GemmTunableOp_Half_TN,tn_57344_3491_8192,Gemm_Hipblaslt_TN_159,5.77898
GemmTunableOp_Half_TN,tn_10240_10_8192,Gemm_Hipblaslt_TN_9411,0.0371934
GemmTunableOp_Half_TN,tn_57344_14_8192,Gemm_Hipblaslt_TN_9429,0.245878
GemmTunableOp_Half_TN,tn_8192_4082_8192,Gemm_Hipblaslt_TN_9753,0.889269
GemmTunableOp_Half_TN,tn_8192_100_28672,Gemm_Hipblaslt_TN_8378,0.196901
GemmTunableOp_Half_TN,tn_8192_96_28672,Gemm_Hipblaslt_TN_7093,0.188018
GemmTunableOp_Half_TN,tn_8192_3283_8192,Gemm_Hipblaslt_TN_9697,0.741544
GemmTunableOp_Half_TN,tn_8192_19_28672,Gemm_Rocblas_621286354,0.137733
GemmTunableOp_Half_TN,tn_8192_3971_28672,Gemm_Rocblas_621286915,3.38489
GemmTunableOp_Half_TN,tn_8192_123_8192,Gemm_Hipblaslt_TN_8891,0.0553319
GemmTunableOp_Half_TN,tn_8192_91_28672,Gemm_Hipblaslt_TN_8899,0.188546
GemmTunableOp_Half_TN,tn_10240_135_8192,Gemm_Hipblaslt_TN_9367,0.0681211
GemmTunableOp_Half_TN,tn_8192_13_8192,Gemm_Hipblaslt_TN_9392,0.0306344
GemmTunableOp_Half_TN,tn_8192_1321_8192,Gemm_Hipblaslt_TN_9697,0.315805
GemmTunableOp_Half_TN,tn_57344_113_8192,Gemm_Hipblaslt_TN_9486,0.340777
GemmTunableOp_Half_TN,tn_8192_116_28672,Gemm_Hipblaslt_TN_8378,0.207587
GemmTunableOp_Half_TN,tn_8192_2041_8192,Gemm_Hipblaslt_TN_9763,0.478236
GemmTunableOp_Half_TN,tn_8192_1271_28672,Gemm_Hipblaslt_TN_9774,1.19888
GemmTunableOp_Half_TN,tn_57344_2962_8192,Gemm_Hipblaslt_TN_9816,5.02502
GemmTunableOp_Half_TN,tn_10240_1008_8192,Gemm_Rocblas_621294309,0.297875
GemmTunableOp_Half_TN,tn_8192_25_8192,Gemm_Hipblaslt_TN_9410,0.0330938
GemmTunableOp_Half_TN,tn_32000_117_8192,Gemm_Rocblas_621294212,0.218904
GemmTunableOp_Half_TN,tn_8192_3475_28672,Gemm_Rocblas_621294329,3.00844
GemmTunableOp_Half_TN,tn_8192_2000_28672,Gemm_Hipblaslt_TN_9840,1.746
GemmTunableOp_Half_TN,tn_8192_93_28672,Gemm_Hipblaslt_TN_8899,0.18903
GemmTunableOp_Half_TN,tn_8192_115_8192,Gemm_Rocblas_621294504,0.0536363
GemmTunableOp_Half_TN,tn_57344_3000_8192,Gemm_Hipblaslt_TN_9816,5.06233
GemmTunableOp_Half_TN,tn_8192_3000_8192,Gemm_Rocblas_621286580,0.674448
GemmTunableOp_Half_TN,tn_8192_121_8192,Gemm_Rocblas_621294504,0.0556333
GemmTunableOp_Half_TN,tn_8192_94_28672,Gemm_Hipblaslt_TN_8899,0.189632
GemmTunableOp_Half_TN,tn_10240_25_8192,Gemm_Hipblaslt_TN_9415,0.0399426
GemmTunableOp_Half_TN,tn_32000_113_8192,Gemm_Rocblas_621294507,0.218305
GemmTunableOp_Half_TN,tn_10240_4082_8192,Gemm_Hipblaslt_TN_9743,1.14091
GemmTunableOp_Half_TN,tn_57344_3859_8192,Gemm_Rocblas_621294634,6.4785
GemmTunableOp_Half_TN,tn_8192_2962_28672,Gemm_Rocblas_621294314,2.69054
GemmTunableOp_Half_TN,tn_8192_2041_28672,Gemm_Hipblaslt_TN_9840,1.78722
GemmTunableOp_Half_TN,tn_10240_128_8192,Gemm_Rocblas_621294504,0.0610155
GemmTunableOp_Half_TN,tn_8192_24_8192,Gemm_Hipblaslt_TN_9410,0.0328916
GemmTunableOp_Half_TN,tn_57344_118_8192,Gemm_Hipblaslt_TN_9486,0.346333
GemmTunableOp_Half_TN,tn_10240_1153_8192,Gemm_Hipblaslt_TN_9798,0.345579
