Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_10240_122_8192,Gemm_Rocblas_621286493,0.0633549
GemmTunableOp_Half_TN,tn_57344_3331_8192,Gemm_Hipblaslt_TN_9803,5.89646
GemmTunableOp_Half_TN,tn_10240_3603_8192,Gemm_Hipblaslt_TN_9814,1.04098
GemmTunableOp_Half_TN,tn_8192_20_28672,Gemm_Rocblas_621286354,0.128685
GemmTunableOp_Half_TN,tn_57344_1321_8192,Gemm_Hipblaslt_TN_9847,2.38823
GemmTunableOp_Half_TN,tn_57344_2760_8192,Gemm_Hipblaslt_TN_9666,4.9551
GemmTunableOp_Half_TN,tn_8192_109_28672,Gemm_Hipblaslt_TN_8378,0.199753
GemmTunableOp_Half_TN,tn_57344_2549_8192,Default,4.41921
GemmTunableOp_Half_TN,tn_8192_2479_28672,Gemm_Hipblaslt_TN_9776,2.38925
GemmTunableOp_Half_TN,tn_8192_1160_8192,Gemm_Hipblaslt_TN_9690,0.295248
GemmTunableOp_Half_TN,tn_32000_96_8192,Gemm_Hipblaslt_TN_9251,0.20729
GemmTunableOp_Half_TN,tn_8192_3451_28672,Gemm_Hipblaslt_TN_9732,2.97056
GemmTunableOp_Half_TN,tn_8192_3546_28672,Gemm_Hipblaslt_TN_9732,3.04517
GemmTunableOp_Half_TN,tn_32000_24_8192,Gemm_Rocblas_621294193,0.148821
GemmTunableOp_Half_TN,tn_8192_1217_28672,Gemm_Hipblaslt_TN_9774,1.18152
GemmTunableOp_Half_TN,tn_8192_3642_8192,Gemm_Hipblaslt_TN_9697,0.781631
GemmTunableOp_Half_TN,tn_10240_104_8192,Gemm_Hipblaslt_TN_7543,0.060325
GemmTunableOp_Half_TN,tn_57344_1281_8192,Gemm_Hipblaslt_TN_9827,2.36543
GemmTunableOp_Half_TN,tn_10240_3747_8192,Gemm_Hipblaslt_TN_9763,1.07157
GemmTunableOp_Half_TN,tn_57344_1360_8192,Gemm_Hipblaslt_TN_9830,2.57078
GemmTunableOp_Half_TN,tn_10240_1281_8192,Gemm_Hipblaslt_TN_9697,0.361161
GemmTunableOp_Half_TN,tn_8192_2639_8192,Gemm_Hipblaslt_TN_9774,0.618299
GemmTunableOp_Half_TN,tn_8192_132_28672,Gemm_Hipblaslt_TN_8099,0.220947
GemmTunableOp_Half_TN,tn_8192_1281_28672,Gemm_Hipblaslt_TN_9774,1.20314
GemmTunableOp_Half_TN,tn_8192_132_8192,Gemm_Hipblaslt_TN_9306,0.0574926
GemmTunableOp_Half_TN,tn_8192_2914_28672,Gemm_Rocblas_621286574,2.66377
GemmTunableOp_Half_TN,tn_10240_1233_8192,Gemm_Hipblaslt_TN_9697,0.354068
GemmTunableOp_Half_TN,tn_8192_3754_28672,Gemm_Rocblas_621294734,3.29933
GemmTunableOp_Half_TN,tn_8192_2664_8192,Gemm_Rocblas_621294320,0.627321
GemmTunableOp_Half_TN,tn_8192_103_28672,Gemm_Hipblaslt_TN_8378,0.197012
GemmTunableOp_Half_TN,tn_8192_99_8192,Gemm_Hipblaslt_TN_8891,0.0483321
