Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_28672_948_4096,Gemm_Hipblaslt_TN_9683,0.397298
GemmTunableOp_Half_TN,tn_6144_2635_4096,Gemm_Hipblaslt_TN_9827,0.219415
GemmTunableOp_Half_TN,tn_4096_1719_14336,Gemm_Hipblaslt_TN_9164,0.369058
GemmTunableOp_Half_TN,tn_4096_835_14336,Gemm_Hipblaslt_TN_9099,0.221543
GemmTunableOp_Half_TN,tn_4096_906_14336,Gemm_Hipblaslt_TN_9604,0.232018
GemmTunableOp_Half_TN,tn_28672_913_4096,Gemm_Hipblaslt_TN_9684,0.392198
GemmTunableOp_Half_TN,tn_4096_176_4096,Gemm_Rocblas_621286445,0.0228058
GemmTunableOp_Half_TN,tn_28672_2750_4096,Gemm_Rocblas_621286742,1.18513
GemmTunableOp_Half_TN,tn_4096_971_14336,Gemm_Hipblaslt_TN_9052,0.244222
GemmTunableOp_Half_TN,tn_28672_1827_4096,Gemm_Hipblaslt_TN_9684,0.79533
GemmTunableOp_Half_TN,tn_4096_7967_14336,Gemm_Hipblaslt_TN_9815,1.59282
GemmTunableOp_Half_TN,tn_4096_920_4096,Gemm_Hipblaslt_TN_9576,0.0697875
GemmTunableOp_Half_TN,tn_4096_807_4096,Gemm_Hipblaslt_TN_9158,0.0645968
GemmTunableOp_Half_TN,tn_28672_1900_4096,Gemm_Hipblaslt_TN_9684,0.797452
GemmTunableOp_Half_TN,tn_4096_925_14336,Gemm_Hipblaslt_TN_9604,0.233466
GemmTunableOp_Half_TN,tn_28672_2872_4096,Gemm_Hipblaslt_TN_9827,1.17056
GemmTunableOp_Half_TN,tn_28672_915_4096,Gemm_Hipblaslt_TN_9677,0.391605
GemmTunableOp_Half_TN,tn_4096_1828_14336,Gemm_Hipblaslt_TN_9137,0.40791
GemmTunableOp_Half_TN,tn_28672_922_4096,Gemm_Hipblaslt_TN_9684,0.393331
GemmTunableOp_Half_TN,tn_128256_243_4096,Gemm_Rocblas_621286905,0.582434
GemmTunableOp_Half_TN,tn_4096_930_14336,Gemm_Hipblaslt_TN_9585,0.234667
GemmTunableOp_Half_TN,tn_4096_3507_4096,Gemm_Hipblaslt_TN_9743,0.200448
GemmTunableOp_Half_TN,tn_28672_2732_4096,Gemm_Hipblaslt_TN_9847,1.18328
GemmTunableOp_Half_TN,tn_4096_907_14336,Gemm_Hipblaslt_TN_9604,0.232574
GemmTunableOp_Half_TN,tn_4096_891_14336,Gemm_Hipblaslt_TN_9580,0.221503
GemmTunableOp_Half_TN,tn_128256_207_4096,Gemm_Hipblaslt_TN_9937,0.543542
GemmTunableOp_Half_TN,tn_4096_891_4096,Gemm_Hipblaslt_TN_9547,0.0663708
GemmTunableOp_Half_TN,tn_28672_984_4096,Gemm_Hipblaslt_TN_9666,0.439427
GemmTunableOp_Half_TN,tn_4096_1791_14336,Gemm_Hipblaslt_TN_9134,0.400523
GemmTunableOp_Half_TN,tn_128256_148_4096,Gemm_Hipblaslt_TN_9808,0.456438
GemmTunableOp_Half_TN,tn_4096_887_4096,Gemm_Hipblaslt_TN_9170,0.068295
GemmTunableOp_Half_TN,tn_4096_829_14336,Gemm_Hipblaslt_TN_9147,0.215496
