Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmStridedBatchedTunableOp_Half_TN,tn_1674_1674_128_B_16,Gemm_Rocblas_621286413,0.0670551
GemmStridedBatchedTunableOp_Half_TN,tn_1894_1894_128_B_16,Gemm_Hipblaslt_TN_6942,0.0815152
GemmStridedBatchedTunableOp_Half_TN,tn_1899_1899_128_B_16,Gemm_Hipblaslt_TN_6942,0.0816656
GemmStridedBatchedTunableOp_Half_TN,tn_1596_1596_128_B_16,Gemm_Hipblaslt_TN_7483,0.0632691
GemmStridedBatchedTunableOp_Half_TN,tn_1696_1696_128_B_16,Gemm_Rocblas_621286509,0.0613834
GemmStridedBatchedTunableOp_Half_TN,tn_1695_1695_128_B_16,Gemm_Rocblas_621286413,0.069646
GemmStridedBatchedTunableOp_Half_TN,tn_1784_1784_128_B_16,Gemm_Rocblas_621294109,0.072818
GemmStridedBatchedTunableOp_Half_TN,tn_1974_1974_128_B_16,Gemm_Hipblaslt_TN_6867,0.0877505
GemmStridedBatchedTunableOp_Half_TN,tn_1623_1623_128_B_16,Gemm_Hipblaslt_TN_7483,0.0640657
GemmStridedBatchedTunableOp_Half_TN,tn_1622_1622_128_B_16,Gemm_Rocblas_621294517,0.0654464
GemmStridedBatchedTunableOp_Half_TN,tn_1740_1740_128_B_16,Gemm_Rocblas_621294518,0.0719357
GemmStridedBatchedTunableOp_Half_TN,tn_1764_1764_128_B_16,Gemm_Rocblas_621294108,0.0725781
GemmStridedBatchedTunableOp_Half_TN,tn_1864_1864_128_B_16,Gemm_Hipblaslt_TN_150,0.0763489
GemmStridedBatchedTunableOp_Half_TN,tn_1841_1841_128_B_16,Gemm_Hipblaslt_TN_6942,0.079527
GemmStridedBatchedTunableOp_Half_TN,tn_1866_1866_128_B_16,Gemm_Hipblaslt_TN_6942,0.0806488
GemmStridedBatchedTunableOp_Half_TN,tn_1822_1822_128_B_16,Gemm_Rocblas_621294110,0.0783608
GemmStridedBatchedTunableOp_Half_TN,tn_1920_1920_128_B_16,Gemm_Rocblas_621286509,0.0660802
GemmStridedBatchedTunableOp_Half_TN,tn_1817_1817_128_B_16,Gemm_Hipblaslt_TN_6942,0.0791878
