Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_4096_1608_14336,Gemm_Hipblaslt_TN_9671,0.358693
GemmTunableOp_Half_TN,tn_128256_127_4096,Gemm_Rocblas_621294324,0.411916
GemmTunableOp_Half_TN,tn_4096_1804_4096,Gemm_Hipblaslt_TN_9605,0.120559
GemmTunableOp_Half_TN,tn_4096_5125_14336,Gemm_Hipblaslt_TN_9924,1.07771
GemmTunableOp_Half_TN,tn_4096_1799_14336,Gemm_Hipblaslt_TN_9268,0.404226
GemmTunableOp_Half_TN,tn_4096_3309_14336,Gemm_Hipblaslt_TN_9139,0.653257
GemmTunableOp_Half_TN,tn_6144_3309_4096,Gemm_Rocblas_621294306,0.298598
GemmTunableOp_Half_TN,tn_6144_1719_4096,Gemm_Hipblaslt_TN_9570,0.154275
GemmTunableOp_Half_TN,tn_4096_3400_4096,Gemm_Hipblaslt_TN_9743,0.194502
GemmTunableOp_Half_TN,tn_4096_1874_14336,Gemm_Hipblaslt_TN_9136,0.413237
GemmTunableOp_Half_TN,tn_4096_3768_14336,Gemm_Hipblaslt_TN_9813,0.721554
GemmTunableOp_Half_TN,tn_6144_1651_4096,Gemm_Hipblaslt_TN_9570,0.150512
GemmTunableOp_Half_TN,tn_6144_6721_4096,Gemm_Hipblaslt_TN_9814,0.580415
GemmTunableOp_Half_TN,tn_6144_1874_4096,Gemm_Hipblaslt_TN_9672,0.164177
GemmTunableOp_Half_TN,tn_28672_5583_4096,Gemm_Hipblaslt_TN_9840,2.32348
GemmTunableOp_Half_TN,tn_4096_1628_4096,Gemm_Hipblaslt_TN_9607,0.106619
GemmTunableOp_Half_TN,tn_28672_1882_4096,Gemm_Hipblaslt_TN_9683,0.795315
GemmTunableOp_Half_TN,tn_6144_7096_4096,Gemm_Hipblaslt_TN_9743,0.596986
GemmTunableOp_Half_TN,tn_28672_6800_4096,Gemm_Hipblaslt_TN_9944,2.79997
GemmTunableOp_Half_TN,tn_28672_3645_4096,Gemm_Hipblaslt_TN_9832,1.48398
GemmTunableOp_Half_TN,tn_6144_1813_4096,Gemm_Rocblas_621286683,0.165282
GemmTunableOp_Half_TN,tn_4096_3496_4096,Gemm_Hipblaslt_TN_9814,0.199885
GemmTunableOp_Half_TN,tn_4096_1804_14336,Gemm_Hipblaslt_TN_9268,0.405061
GemmTunableOp_Half_TN,tn_4096_5357_4096,Gemm_Hipblaslt_TN_9924,0.326755
GemmTunableOp_Half_TN,tn_4096_1931_14336,Gemm_Hipblaslt_TN_9645,0.422036
GemmTunableOp_Half_TN,tn_6144_1825_4096,Gemm_Hipblaslt_TN_9672,0.165168
GemmTunableOp_Half_TN,tn_6144_3647_4096,Gemm_Hipblaslt_TN_9570,0.32062
GemmTunableOp_Half_TN,tn_128256_84_4096,Gemm_Hipblaslt_TN_9057,0.363319
GemmTunableOp_Half_TN,tn_4096_1963_14336,Gemm_Hipblaslt_TN_9620,0.422865
GemmTunableOp_Half_TN,tn_128256_85_4096,Gemm_Hipblaslt_TN_9057,0.366553
GemmTunableOp_Half_TN,tn_28672_1637_4096,Gemm_Hipblaslt_TN_9223,0.70586
GemmTunableOp_Half_TN,tn_4096_1767_14336,Gemm_Hipblaslt_TN_9645,0.39812
GemmTunableOp_Half_TN,tn_10240_2065_8192,Gemm_Rocblas_621286580,0.619236
GemmTunableOp_Half_TN,tn_4096_1890_14336,Gemm_Hipblaslt_TN_9645,0.416283
GemmTunableOp_Half_TN,tn_6144_3855_4096,Gemm_Hipblaslt_TN_9672,0.344633
GemmTunableOp_Half_TN,tn_6144_3791_4096,Gemm_Hipblaslt_TN_9687,0.334862
GemmTunableOp_Half_TN,tn_128256_139_4096,Gemm_Rocblas_621286565,0.44788
GemmTunableOp_Half_TN,tn_4096_1780_4096,Gemm_Hipblaslt_TN_9605,0.11735
GemmTunableOp_Half_TN,tn_4096_7253_14336,Gemm_Hipblaslt_TN_9743,1.43349
GemmTunableOp_Half_TN,tn_4096_3647_4096,Gemm_Hipblaslt_TN_9682,0.203202
