Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_57344_4048_8192,Gemm_Rocblas_621286894,6.66716
GemmTunableOp_Half_TN,tn_8192_4017_28672,Gemm_Rocblas_621286894,3.4443
GemmTunableOp_Half_TN,tn_8192_2337_8192,Gemm_Hipblaslt_TN_9264,0.55827
GemmTunableOp_Half_TN,tn_32000_256_8192,Gemm_Hipblaslt_TN_9541,0.329791
GemmTunableOp_Half_TN,tn_8192_2413_8192,Gemm_Hipblaslt_TN_9263,0.564166
GemmTunableOp_Half_TN,tn_8192_4081_28672,Gemm_Rocblas_621286894,3.47019
GemmTunableOp_Half_TN,tn_57344_2302_8192,Default,3.98067
GemmTunableOp_Half_TN,tn_8192_4049_28672,Gemm_Hipblaslt_TN_9737,3.45034
GemmTunableOp_Half_TN,tn_8192_2129_8192,Gemm_Hipblaslt_TN_9742,0.507284
GemmTunableOp_Half_TN,tn_57344_2079_8192,Gemm_Hipblaslt_TN_9827,3.95905
GemmTunableOp_Half_TN,tn_8192_64_8192,Gemm_Hipblaslt_TN_7484,0.0397867
GemmTunableOp_Half_TN,tn_8192_2289_8192,Gemm_Hipblaslt_TN_9763,0.518702
GemmTunableOp_Half_TN,tn_8192_2370_8192,Gemm_Hipblaslt_TN_9263,0.557202
GemmTunableOp_Half_TN,tn_57344_2304_8192,Gemm_Rocblas_621294543,4.03561
GemmTunableOp_Half_TN,tn_10240_2190_8192,Gemm_Rocblas_621286580,0.64529
GemmTunableOp_Half_TN,tn_8192_4050_8192,Gemm_Hipblaslt_TN_9704,0.887445
GemmTunableOp_Half_TN,tn_57344_2238_8192,Gemm_Rocblas_621294543,4.0173
GemmTunableOp_Half_TN,tn_8192_2159_8192,Gemm_Hipblaslt_TN_9763,0.510689
GemmTunableOp_Half_TN,tn_10240_2096_8192,Gemm_Hipblaslt_TN_9182,0.631223
GemmTunableOp_Half_TN,tn_10240_2191_8192,Gemm_Hipblaslt_TN_9674,0.645216
GemmTunableOp_Half_TN,tn_32000_63_8192,Gemm_Rocblas_621294203,0.162825
GemmTunableOp_Half_TN,tn_8192_64_28672,Gemm_Rocblas_621286489,0.144827
GemmTunableOp_Half_TN,tn_57344_2366_8192,Gemm_Rocblas_621294542,4.4415
GemmTunableOp_Half_TN,tn_10240_61_8192,Gemm_Hipblaslt_TN_7492,0.0484453
GemmTunableOp_Half_TN,tn_57344_2159_8192,Gemm_Hipblaslt_TN_9827,4.00798
GemmTunableOp_Half_TN,tn_57344_54_8192,Gemm_Rocblas_621294205,0.30165
GemmTunableOp_Half_TN,tn_10240_2000_8192,Gemm_Hipblaslt_TN_9649,0.596492
GemmTunableOp_Half_TN,tn_8192_56_28672,Gemm_Rocblas_621286489,0.145068
GemmTunableOp_Half_TN,tn_57344_2178_8192,Gemm_Rocblas_621294542,3.98389
GemmTunableOp_Half_TN,tn_10240_4096_8192,Gemm_Hipblaslt_TN_9743,1.13333
GemmTunableOp_Half_TN,tn_8192_2192_8192,Gemm_Hipblaslt_TN_9742,0.513808
GemmTunableOp_Half_TN,tn_10240_2112_8192,Gemm_Hipblaslt_TN_9774,0.627955
GemmTunableOp_Half_TN,tn_8192_2129_28672,Gemm_Hipblaslt_TN_9762,2.0596
GemmTunableOp_Half_TN,tn_8192_2321_8192,Gemm_Hipblaslt_TN_9264,0.556117
GemmTunableOp_Half_TN,tn_10240_62_8192,Gemm_Hipblaslt_TN_9088,0.0483049
GemmTunableOp_Half_TN,tn_10240_2385_8192,Gemm_Hipblaslt_TN_9182,0.678691
GemmTunableOp_Half_TN,tn_8192_2127_28672,Gemm_Hipblaslt_TN_9762,2.0369
GemmTunableOp_Half_TN,tn_8192_2178_28672,Gemm_Hipblaslt_TN_9762,2.06685
GemmTunableOp_Half_TN,tn_8192_2158_8192,Gemm_Hipblaslt_TN_9742,0.508894
GemmTunableOp_Half_TN,tn_8192_2193_28672,Gemm_Hipblaslt_TN_9762,2.08732
GemmTunableOp_Half_TN,tn_32000_29_8192,Gemm_Rocblas_621286350,0.148363
GemmTunableOp_Half_TN,tn_57344_30_8192,Gemm_Rocblas_621286351,0.271125
GemmTunableOp_Half_TN,tn_32000_60_8192,Gemm_Rocblas_621286466,0.162671
GemmTunableOp_Half_TN,tn_8192_2158_28672,Gemm_Hipblaslt_TN_9762,2.06676
GemmTunableOp_Half_TN,tn_57344_66_8192,Gemm_Hipblaslt_TN_9478,0.320712
GemmTunableOp_Half_TN,tn_57344_2270_8192,Gemm_Rocblas_621294543,3.99451
GemmTunableOp_Half_TN,tn_8192_2225_28672,Gemm_Hipblaslt_TN_9762,2.1046
GemmTunableOp_Half_TN,tn_8192_2207_8192,Gemm_Hipblaslt_TN_9742,0.508388
GemmTunableOp_Half_TN,tn_10240_4066_8192,Gemm_Hipblaslt_TN_9743,1.14139
GemmTunableOp_Half_TN,tn_8192_2191_28672,Gemm_Hipblaslt_TN_9762,2.08466
GemmTunableOp_Half_TN,tn_8192_2097_8192,Gemm_Hipblaslt_TN_9742,0.506511
GemmTunableOp_Half_TN,tn_10240_2161_8192,Gemm_Hipblaslt_TN_9690,0.639691
GemmTunableOp_Half_TN,tn_8192_2190_8192,Gemm_Hipblaslt_TN_9763,0.513833
GemmTunableOp_Half_TN,tn_8192_66_8192,Gemm_Hipblaslt_TN_7093,0.0433538
GemmTunableOp_Half_TN,tn_10240_2017_8192,Gemm_Rocblas_621286569,0.603656
GemmTunableOp_Half_TN,tn_10240_2081_8192,Gemm_Hipblaslt_TN_9687,0.627251
GemmTunableOp_Half_TN,tn_10240_2366_8192,Gemm_Hipblaslt_TN_9672,0.67886
GemmTunableOp_Half_TN,tn_8192_57_8192,Gemm_Hipblaslt_TN_7484,0.0395736
GemmTunableOp_Half_TN,tn_57344_2415_8192,Default,4.33621
GemmTunableOp_Half_TN,tn_10240_64_8192,Gemm_Hipblaslt_TN_7492,0.0481124
GemmTunableOp_Half_TN,tn_8192_2366_28672,Gemm_Hipblaslt_TN_9771,2.30912
GemmTunableOp_Half_TN,tn_10240_68_8192,Gemm_Hipblaslt_TN_9304,0.0487397
GemmTunableOp_Half_TN,tn_8192_4096_8192,Gemm_Rocblas_621286590,0.887171
GemmTunableOp_Half_TN,tn_10240_2304_8192,Gemm_Rocblas_621294353,0.656455
GemmTunableOp_Half_TN,tn_57344_58_8192,Gemm_Rocblas_621286468,0.302707
GemmTunableOp_Half_TN,tn_8192_65_8192,Gemm_Hipblaslt_TN_8197,0.0428076
GemmTunableOp_Half_TN,tn_32000_66_8192,Gemm_Hipblaslt_TN_9479,0.187922
GemmTunableOp_Half_TN,tn_10240_2159_8192,Gemm_Rocblas_621286575,0.640112
GemmTunableOp_Half_TN,tn_8192_67_8192,Gemm_Hipblaslt_TN_8197,0.0434619
GemmTunableOp_Half_TN,tn_8192_2465_28672,Gemm_Hipblaslt_TN_9774,2.38064
GemmTunableOp_Half_TN,tn_8192_2112_28672,Gemm_Hipblaslt_TN_9762,2.04923
GemmTunableOp_Half_TN,tn_10240_4000_8192,Gemm_Hipblaslt_TN_9743,1.10879
GemmTunableOp_Half_TN,tn_57344_4000_8192,Gemm_Hipblaslt_TN_9825,6.62862
GemmTunableOp_Half_TN,tn_8192_2397_8192,Gemm_Hipblaslt_TN_9229,0.562116
GemmTunableOp_Half_TN,tn_32000_64_8192,Gemm_Rocblas_621294203,0.162692
GemmTunableOp_Half_TN,tn_10240_60_8192,Gemm_Hipblaslt_TN_7492,0.047312
GemmTunableOp_Half_TN,tn_10240_63_8192,Gemm_Hipblaslt_TN_9086,0.0489825
GemmTunableOp_Half_TN,tn_57344_63_8192,Default,0.306913
GemmTunableOp_Half_TN,tn_10240_2417_8192,Gemm_Hipblaslt_TN_9697,0.69677
GemmTunableOp_Half_TN,tn_57344_62_8192,Gemm_Hipblaslt_TN_9459,0.306999
GemmTunableOp_Half_TN,tn_8192_54_28672,Gemm_Rocblas_621286489,0.14657
GemmTunableOp_Half_TN,tn_8192_2257_28672,Gemm_Hipblaslt_TN_9774,2.23493
GemmTunableOp_Half_TN,tn_57344_2193_8192,Gemm_Rocblas_621294542,4.00072
GemmTunableOp_Half_TN,tn_57344_60_8192,Gemm_Hipblaslt_TN_9459,0.304472
GemmTunableOp_Half_TN,tn_32000_54_8192,Gemm_Rocblas_621294203,0.159694
GemmTunableOp_Half_TN,tn_57344_2255_8192,Default,3.95932
GemmTunableOp_Half_TN,tn_8192_2145_28672,Gemm_Hipblaslt_TN_9762,2.04695
GemmStridedBatchedTunableOp_Half_TN,tn_2096_2096_128_B_64,Gemm_Hipblaslt_TN_158,0.331689
GemmStridedBatchedTunableOp_Half_TN,tn_2192_2192_128_B_64,Gemm_Hipblaslt_TN_158,0.367872
GemmStridedBatchedTunableOp_Half_TN,tn_2158_2158_128_B_64,Gemm_Hipblaslt_TN_158,0.365006
GemmStridedBatchedTunableOp_Half_TN,tn_2415_2415_128_B_64,Gemm_Rocblas_621294106,0.469797
GemmStridedBatchedTunableOp_Half_TN,tn_2161_2161_128_B_64,Gemm_Rocblas_621294106,0.388098
GemmStridedBatchedTunableOp_Half_TN,tn_2065_2065_128_B_64,Gemm_Rocblas_621294106,0.355102
GemmStridedBatchedTunableOp_Half_TN,tn_2370_2370_128_B_64,Gemm_Hipblaslt_TN_158,0.461686
GemmStridedBatchedTunableOp_Half_TN,tn_2239_2239_128_B_64,Gemm_Rocblas_621294106,0.404923
GemmStridedBatchedTunableOp_Half_TN,tn_2112_2112_128_B_64,Gemm_Hipblaslt_TN_9846,0.321764
GemmStridedBatchedTunableOp_Half_TN,tn_2017_2017_128_B_64,Gemm_Hipblaslt_TN_6950,0.342323
GemmStridedBatchedTunableOp_Half_TN,tn_2417_2417_128_B_64,Gemm_Rocblas_621294106,0.479928
GemmStridedBatchedTunableOp_Half_TN,tn_2079_2079_128_B_64,Gemm_Rocblas_621294106,0.360574
GemmStridedBatchedTunableOp_Half_TN,tn_16_16_128_B_64,Gemm_Rocblas_621294459,0.00666188
GemmStridedBatchedTunableOp_Half_TN,tn_2366_2366_128_B_64,Gemm_Hipblaslt_TN_158,0.459236
