Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_28672_1778_4096,Gemm_Hipblaslt_TN_9190,0.739991
GemmTunableOp_Half_TN,tn_128256_256_4096,Gemm_Rocblas_621294634,0.602182
GemmTunableOp_Half_TN,tn_4096_877_14336,Gemm_Hipblaslt_TN_9580,0.221218
GemmTunableOp_Half_TN,tn_28672_1600_4096,Gemm_Rocblas_621286678,0.70554
GemmTunableOp_Half_TN,tn_28672_2658_4096,Gemm_Hipblaslt_TN_9827,1.1015
GemmTunableOp_Half_TN,tn_12288_224_4096,Gemm_Rocblas_621286478,0.0570073
GemmTunableOp_Half_TN,tn_6144_854_4096,Gemm_Rocblas_621286778,0.0881062
GemmTunableOp_Half_TN,tn_4096_797_14336,Gemm_Hipblaslt_TN_9158,0.211899
GemmTunableOp_Half_TN,tn_6144_3507_4096,Gemm_Hipblaslt_TN_9570,0.319178
GemmTunableOp_Half_TN,tn_4096_80_4096,Gemm_Rocblas_621286279,0.0153972
GemmTunableOp_Half_TN,tn_4096_1759_14336,Gemm_Hipblaslt_TN_9645,0.395794
GemmTunableOp_Half_TN,tn_128256_24_4096,Gemm_Rocblas_621294578,0.31333
GemmTunableOp_Half_TN,tn_4096_932_4096,Gemm_Hipblaslt_TN_9576,0.0690358
GemmTunableOp_Half_TN,tn_6144_2602_4096,Gemm_Hipblaslt_TN_9768,0.219887
GemmTunableOp_Half_TN,tn_128256_42_4096,Gemm_Hipblaslt_TN_9451,0.332509
GemmTunableOp_Half_TN,tn_6144_1854_4096,Gemm_Hipblaslt_TN_9690,0.167159
GemmTunableOp_Half_TN,tn_28672_3571_4096,Gemm_Hipblaslt_TN_9827,1.38944
GemmTunableOp_Half_TN,tn_4096_1864_14336,Gemm_Hipblaslt_TN_9620,0.412597
GemmTunableOp_Half_TN,tn_4096_56_4096,Gemm_Rocblas_621294227,0.0128569
GemmTunableOp_Half_TN,tn_4096_1756_14336,Gemm_Hipblaslt_TN_9645,0.394562
GemmTunableOp_Half_TN,tn_28672_1807_4096,Gemm_Hipblaslt_TN_9684,0.797324
GemmTunableOp_Half_TN,tn_128256_48_4096,Gemm_Hipblaslt_TN_9451,0.334701
