Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_28672_877_4096,Gemm_Hipblaslt_TN_9683,0.39537
GemmTunableOp_Half_TN,tn_4096_843_14336,Gemm_Hipblaslt_TN_9580,0.222802
GemmTunableOp_Half_TN,tn_4096_971_14336,Gemm_Hipblaslt_TN_9632,0.244532
GemmTunableOp_Half_TN,tn_4096_920_4096,Gemm_Hipblaslt_TN_9634,0.0691661
GemmTunableOp_Half_TN,tn_28672_1900_4096,Gemm_Hipblaslt_TN_9683,0.818874
GemmTunableOp_Half_TN,tn_4096_925_14336,Gemm_Hipblaslt_TN_9634,0.231138
GemmTunableOp_Half_TN,tn_4096_1828_14336,Gemm_Hipblaslt_TN_9792,0.413173
GemmTunableOp_Half_TN,tn_4096_2872_4096,Gemm_Rocblas_621294425,0.171673
GemmTunableOp_Half_TN,tn_4096_2628_14336,Gemm_Hipblaslt_TN_9799,0.543194
GemmTunableOp_Half_TN,tn_28672_56_4096,Gemm_Rocblas_621286499,0.0502677
GemmTunableOp_Half_TN,tn_6144_930_4096,Gemm_Hipblaslt_TN_9615,0.0950731
GemmTunableOp_Half_TN,tn_4096_3507_4096,Gemm_Hipblaslt_TN_9814,0.204229
GemmTunableOp_Half_TN,tn_28672_2606_4096,Gemm_Hipblaslt_TN_9827,1.11031
GemmTunableOp_Half_TN,tn_6144_2517_4096,Gemm_Hipblaslt_TN_9768,0.221598
GemmTunableOp_Half_TN,tn_4096_1644_4096,Gemm_Hipblaslt_TN_9610,0.107275
GemmTunableOp_Half_TN,tn_4096_2773_4096,Gemm_Rocblas_621286684,0.165732
GemmTunableOp_Half_TN,tn_4096_7787_4096,Gemm_Hipblaslt_TN_9903,0.451932
GemmTunableOp_Half_TN,tn_4096_890_4096,Gemm_Hipblaslt_TN_9604,0.0670124
GemmTunableOp_Half_TN,tn_6144_887_4096,Gemm_Hipblaslt_TN_9133,0.0935785
GemmTunableOp_Half_TN,tn_4096_1805_14336,Gemm_Hipblaslt_TN_9645,0.412544
GemmTunableOp_Half_TN,tn_28672_939_4096,Gemm_Hipblaslt_TN_9684,0.402066
GemmTunableOp_Half_TN,tn_4096_4463_14336,Gemm_Hipblaslt_TN_9698,0.960095
GemmTunableOp_Half_TN,tn_6144_880_4096,Gemm_Hipblaslt_TN_9133,0.0931338
GemmTunableOp_Half_TN,tn_4096_7953_14336,Gemm_Hipblaslt_TN_9815,1.64592
GemmTunableOp_Half_TN,tn_28672_829_4096,Gemm_Hipblaslt_TN_9684,0.389332
GemmTunableOp_Half_TN,tn_6144_900_4096,Gemm_Hipblaslt_TN_9613,0.0938409
GemmTunableOp_Half_TN,tn_4096_1697_14336,Gemm_Hipblaslt_TN_9671,0.367978
GemmTunableOp_Half_TN,tn_28672_885_4096,Gemm_Hipblaslt_TN_9683,0.396447
GemmTunableOp_Half_TN,tn_128256_49_4096,Gemm_Rocblas_621286813,0.357397
GemmTunableOp_Half_TN,tn_6144_956_4096,Gemm_Hipblaslt_TN_9613,0.0955279
GemmTunableOp_Half_TN,tn_28672_814_4096,Gemm_Hipblaslt_TN_9684,0.382268
GemmTunableOp_Half_TN,tn_28672_2860_4096,Gemm_Hipblaslt_TN_9827,1.20048
GemmTunableOp_Half_TN,tn_4096_1649_14336,Gemm_Hipblaslt_TN_9671,0.36413
GemmTunableOp_Half_TN,tn_4096_1649_4096,Gemm_Hipblaslt_TN_9569,0.107413
GemmTunableOp_Half_TN,tn_4096_2785_14336,Gemm_Hipblaslt_TN_9799,0.570583
GemmTunableOp_Half_TN,tn_28672_7857_4096,Gemm_Hipblaslt_TN_159,3.19385
