Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_8192_3206_28672,Gemm_Hipblaslt_TN_9732,2.88064
GemmTunableOp_Half_TN,tn_32000_22_8192,Gemm_Rocblas_621286350,0.146151
GemmTunableOp_Half_TN,tn_10240_3425_8192,Gemm_Hipblaslt_TN_9209,0.995888
GemmTunableOp_Half_TN,tn_8192_2549_28672,Gemm_Hipblaslt_TN_9774,2.33982
GemmTunableOp_Half_TN,tn_10240_2692_8192,Gemm_Hipblaslt_TN_9743,0.75974
GemmTunableOp_Half_TN,tn_8192_4035_8192,Gemm_Hipblaslt_TN_9753,0.886335
GemmTunableOp_Half_TN,tn_57344_24_8192,Gemm_Rocblas_621286351,0.264925
GemmTunableOp_Half_TN,tn_10240_3290_8192,Gemm_Hipblaslt_TN_9815,0.891792
GemmTunableOp_Half_TN,tn_8192_1276_8192,Gemm_Hipblaslt_TN_9690,0.302544
GemmTunableOp_Half_TN,tn_8192_2962_8192,Gemm_Hipblaslt_TN_9209,0.68034
GemmTunableOp_Half_TN,tn_10240_1367_8192,Gemm_Hipblaslt_TN_9193,0.399826
GemmTunableOp_Half_TN,tn_10240_2728_8192,Gemm_Hipblaslt_TN_9697,0.764065
GemmTunableOp_Half_TN,tn_8192_4063_28672,Gemm_Rocblas_621294636,3.46151
GemmTunableOp_Half_TN,tn_57344_1121_8192,Gemm_Hipblaslt_TN_9774,2.06885
GemmTunableOp_Half_TN,tn_57344_2639_8192,Gemm_Hipblaslt_TN_159,4.62873
GemmTunableOp_Half_TN,tn_10240_1217_8192,Gemm_Hipblaslt_TN_9697,0.351068
GemmTunableOp_Half_TN,tn_10240_3347_8192,Gemm_Hipblaslt_TN_9753,0.895
GemmTunableOp_Half_TN,tn_10240_3546_8192,Gemm_Hipblaslt_TN_9763,1.02178
GemmTunableOp_Half_TN,tn_32000_126_8192,Gemm_Rocblas_621286475,0.217023
GemmTunableOp_Half_TN,tn_32000_95_8192,Gemm_Rocblas_621286475,0.199623
GemmTunableOp_Half_TN,tn_10240_3140_8192,Gemm_Hipblaslt_TN_9815,0.87579
GemmTunableOp_Half_TN,tn_8192_1297_28672,Gemm_Hipblaslt_TN_9774,1.20205
GemmTunableOp_Half_TN,tn_8192_3347_8192,Gemm_Hipblaslt_TN_9743,0.751078
GemmTunableOp_Half_TN,tn_8192_94_8192,Gemm_Hipblaslt_TN_8891,0.0478626
GemmTunableOp_Half_TN,tn_8192_1389_8192,Gemm_Hipblaslt_TN_9690,0.325363
GemmTunableOp_Half_TN,tn_10240_24_8192,Gemm_Hipblaslt_TN_9415,0.0396115
GemmTunableOp_Half_TN,tn_8192_1392_28672,Gemm_Hipblaslt_TN_9799,1.28695
