Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_8192_4082_8192,Gemm_Hipblaslt_TN_9223,0.898902
GemmTunableOp_Half_TN,tn_57344_101_8192,Gemm_Rocblas_621286477,0.344687
GemmTunableOp_Half_TN,tn_10240_2639_8192,Gemm_Hipblaslt_TN_9743,0.746597
GemmTunableOp_Half_TN,tn_57344_3153_8192,Gemm_Hipblaslt_TN_9818,5.61526
GemmTunableOp_Half_TN,tn_10240_100_8192,Gemm_Rocblas_621286764,0.0599973
GemmTunableOp_Half_TN,tn_8192_20_28672,Gemm_Rocblas_621286354,0.12829
GemmTunableOp_Half_TN,tn_57344_2760_8192,Gemm_Hipblaslt_TN_156,4.90452
GemmTunableOp_Half_TN,tn_8192_109_28672,Gemm_Hipblaslt_TN_8378,0.203022
GemmTunableOp_Half_TN,tn_57344_2549_8192,Default,4.38978
GemmTunableOp_Half_TN,tn_8192_3498_8192,Gemm_Hipblaslt_TN_9697,0.793084
GemmTunableOp_Half_TN,tn_57344_106_8192,Gemm_Rocblas_621294214,0.34875
GemmTunableOp_Half_TN,tn_8192_3379_8192,Gemm_Hipblaslt_TN_9187,0.772542
GemmTunableOp_Half_TN,tn_57344_107_8192,Gemm_Rocblas_621294214,0.346799
GemmTunableOp_Half_TN,tn_10240_126_8192,Gemm_Rocblas_621294504,0.0636951
GemmTunableOp_Half_TN,tn_8192_3251_8192,Gemm_Hipblaslt_TN_9743,0.730239
GemmTunableOp_Half_TN,tn_57344_1280_8192,Default,2.35997
GemmTunableOp_Half_TN,tn_10240_103_8192,Gemm_Rocblas_621294504,0.0596808
GemmTunableOp_Half_TN,tn_10240_104_8192,Gemm_Rocblas_621294504,0.0603762
GemmTunableOp_Half_TN,tn_10240_1297_8192,Gemm_Hipblaslt_TN_9189,0.362406
GemmTunableOp_Half_TN,tn_57344_3642_8192,Gemm_Hipblaslt_TN_9752,6.42861
GemmTunableOp_Half_TN,tn_8192_1374_28672,Gemm_Hipblaslt_TN_9799,1.28185
GemmTunableOp_Half_TN,tn_8192_1286_8192,Gemm_Rocblas_621294315,0.312468
GemmTunableOp_Half_TN,tn_8192_3187_28672,Gemm_Hipblaslt_TN_9684,2.89502
GemmTunableOp_Half_TN,tn_57344_1377_8192,Gemm_Hipblaslt_TN_9832,2.5976
GemmTunableOp_Half_TN,tn_8192_3619_28672,Gemm_Hipblaslt_TN_9732,3.06465
GemmTunableOp_Half_TN,tn_57344_3603_8192,Gemm_Hipblaslt_TN_9908,6.43174
GemmTunableOp_Half_TN,tn_8192_108_8192,Gemm_Hipblaslt_TN_8891,0.053644
GemmTunableOp_Half_TN,tn_57344_4025_8192,Gemm_Rocblas_621286894,6.72613
GemmTunableOp_Half_TN,tn_10240_98_8192,Gemm_Hipblaslt_TN_7543,0.0595509
GemmTunableOp_Half_TN,tn_10240_97_8192,Gemm_Hipblaslt_TN_7543,0.0589644
GemmTunableOp_Half_TN,tn_10240_1185_8192,Gemm_Hipblaslt_TN_9798,0.346663
