Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_57344_3425_8192,Gemm_Hipblaslt_TN_159,5.75101
GemmTunableOp_Half_TN,tn_10240_122_8192,Gemm_Hipblaslt_TN_8892,0.0609699
GemmTunableOp_Half_TN,tn_10240_3299_8192,Gemm_Hipblaslt_TN_9240,0.886451
GemmTunableOp_Half_TN,tn_57344_3331_8192,Gemm_Hipblaslt_TN_9816,5.87814
GemmTunableOp_Half_TN,tn_8192_3603_8192,Gemm_Hipblaslt_TN_9743,0.777253
GemmTunableOp_Half_TN,tn_8192_1367_28672,Gemm_Hipblaslt_TN_9799,1.26873
GemmTunableOp_Half_TN,tn_10240_1276_8192,Gemm_Hipblaslt_TN_9192,0.355321
GemmTunableOp_Half_TN,tn_10240_1296_8192,Gemm_Hipblaslt_TN_9192,0.355652
GemmTunableOp_Half_TN,tn_57344_23_8192,Gemm_Rocblas_621294194,0.264557
GemmTunableOp_Half_TN,tn_57344_3162_8192,Gemm_Hipblaslt_TN_9803,5.51392
GemmTunableOp_Half_TN,tn_8192_1121_8192,Gemm_Hipblaslt_TN_9195,0.262992
GemmTunableOp_Half_TN,tn_57344_2274_8192,Gemm_Hipblaslt_TN_9757,4.06156
GemmTunableOp_Half_TN,tn_10240_13_8192,Gemm_Hipblaslt_TN_9411,0.0371771
GemmTunableOp_Half_TN,tn_8192_3139_28672,Gemm_Hipblaslt_TN_9732,2.85509
GemmTunableOp_Half_TN,tn_57344_1208_8192,Gemm_Hipblaslt_TN_9827,2.31176
GemmTunableOp_Half_TN,tn_32000_118_8192,Gemm_Rocblas_621286475,0.209955
GemmTunableOp_Half_TN,tn_32000_96_8192,Gemm_Rocblas_621286475,0.195905
GemmTunableOp_Half_TN,tn_8192_128_28672,Gemm_Hipblaslt_TN_8378,0.205358
GemmTunableOp_Half_TN,tn_10240_3451_8192,Gemm_Hipblaslt_TN_9674,0.990645
GemmTunableOp_Half_TN,tn_32000_92_8192,Gemm_Rocblas_621286475,0.194982
GemmTunableOp_Half_TN,tn_32000_24_8192,Gemm_Rocblas_621294578,0.146407
GemmTunableOp_Half_TN,tn_8192_4035_28672,Gemm_Rocblas_621286894,3.39548
GemmTunableOp_Half_TN,tn_8192_1025_28672,Gemm_Hipblaslt_TN_9762,1.0214
GemmTunableOp_Half_TN,tn_10240_115_8192,Gemm_Rocblas_621286764,0.060191
GemmTunableOp_Half_TN,tn_57344_94_8192,Gemm_Hipblaslt_TN_9478,0.331338
GemmTunableOp_Half_TN,tn_8192_1389_28672,Gemm_Hipblaslt_TN_9799,1.27354
GemmTunableOp_Half_TN,tn_10240_105_8192,Gemm_Rocblas_621286764,0.0587783
GemmTunableOp_Half_TN,tn_8192_1268_8192,Gemm_Rocblas_621286683,0.301228
GemmTunableOp_Half_TN,tn_8192_1360_8192,Gemm_Rocblas_621286683,0.318293
GemmTunableOp_Half_TN,tn_10240_1392_8192,Gemm_Hipblaslt_TN_9222,0.39607
GemmTunableOp_Half_TN,tn_8192_2760_8192,Gemm_Hipblaslt_TN_9182,0.638707
GemmTunableOp_Half_TN,tn_8192_1377_8192,Gemm_Rocblas_621294425,0.318417
GemmTunableOp_Half_TN,tn_8192_2760_28672,Gemm_Rocblas_621286667,2.52524
GemmTunableOp_Half_TN,tn_8192_2639_8192,Gemm_Hipblaslt_TN_9774,0.612339
GemmTunableOp_Half_TN,tn_8192_132_28672,Gemm_Hipblaslt_TN_8099,0.216367
GemmTunableOp_Half_TN,tn_8192_132_8192,Gemm_Hipblaslt_TN_9306,0.056159
GemmTunableOp_Half_TN,tn_8192_2914_28672,Gemm_Hipblaslt_TN_9799,2.63187
GemmTunableOp_Half_TN,tn_10240_1233_8192,Gemm_Hipblaslt_TN_9192,0.351108
GemmTunableOp_Half_TN,tn_10240_11_8192,Gemm_Hipblaslt_TN_9411,0.0371927
GemmTunableOp_Half_TN,tn_8192_2000_28672,Gemm_Hipblaslt_TN_9591,1.71995
GemmTunableOp_Half_TN,tn_8192_1297_8192,Gemm_Hipblaslt_TN_9182,0.311861
GemmTunableOp_Half_TN,tn_57344_1224_8192,Gemm_Hipblaslt_TN_9827,2.32233
GemmTunableOp_Half_TN,tn_8192_2000_8192,Gemm_Hipblaslt_TN_9190,0.428009
GemmTunableOp_Half_TN,tn_8192_1000_28672,Gemm_Hipblaslt_TN_9665,1.02254
GemmTunableOp_Half_TN,tn_57344_2479_8192,Default,4.3311
GemmTunableOp_Half_TN,tn_8192_1201_28672,Gemm_Hipblaslt_TN_9774,1.16342
GemmTunableOp_Half_TN,tn_8192_2166_8192,Gemm_Hipblaslt_TN_9763,0.503191
