Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmStridedBatchedTunableOp_Half_TN,tn_913_913_128_B_16,Gemm_Rocblas_621286794,0.0271695
GemmStridedBatchedTunableOp_Half_TN,tn_933_933_128_B_16,Gemm_Rocblas_621294536,0.0273133
GemmStridedBatchedTunableOp_Half_TN,tn_819_819_128_B_16,Gemm_Hipblaslt_TN_158,0.0241931
GemmStridedBatchedTunableOp_Half_TN,tn_839_839_128_B_16,Gemm_Rocblas_621286794,0.0256822
GemmStridedBatchedTunableOp_Half_TN,tn_837_837_128_B_16,Gemm_Hipblaslt_TN_158,0.0255378
GemmStridedBatchedTunableOp_Half_TN,tn_966_966_128_B_16,Gemm_Rocblas_621294536,0.0278768
GemmStridedBatchedTunableOp_Half_TN,tn_936_936_128_B_16,Gemm_Rocblas_621293994,0.024184
GemmStridedBatchedTunableOp_Half_TN,tn_825_825_128_B_16,Gemm_Hipblaslt_TN_158,0.0249689
GemmStridedBatchedTunableOp_Half_TN,tn_982_982_128_B_16,Gemm_Rocblas_621286794,0.0286553
GemmStridedBatchedTunableOp_Half_TN,tn_836_836_128_B_16,Gemm_Rocblas_621294635,0.0248398
GemmStridedBatchedTunableOp_Half_TN,tn_810_810_128_B_16,Gemm_Hipblaslt_TN_158,0.0231064
GemmStridedBatchedTunableOp_Half_TN,tn_833_833_128_B_16,Gemm_Rocblas_621294552,0.0248542
GemmStridedBatchedTunableOp_Half_TN,tn_874_874_128_B_16,Gemm_Rocblas_621294728,0.0262079
GemmStridedBatchedTunableOp_Half_TN,tn_943_943_128_B_16,Gemm_Rocblas_621294536,0.0276198
GemmStridedBatchedTunableOp_Half_TN,tn_832_832_128_B_16,Gemm_Hipblaslt_TN_150,0.0178059
GemmStridedBatchedTunableOp_Half_TN,tn_937_937_128_B_16,Gemm_Rocblas_621286794,0.0276015
GemmStridedBatchedTunableOp_Half_TN,tn_945_945_128_B_16,Gemm_Rocblas_621286794,0.028219
GemmStridedBatchedTunableOp_Half_TN,tn_981_981_128_B_16,Gemm_Rocblas_621286794,0.0279536
GemmStridedBatchedTunableOp_Half_TN,tn_920_920_128_B_16,Gemm_Rocblas_621293994,0.0241921
GemmStridedBatchedTunableOp_Half_TN,tn_906_906_128_B_16,Gemm_Rocblas_621294536,0.0268553
GemmStridedBatchedTunableOp_Half_TN,tn_970_970_128_B_16,Gemm_Rocblas_621286794,0.0286569
GemmStridedBatchedTunableOp_Half_TN,tn_817_817_128_B_16,Gemm_Hipblaslt_TN_158,0.0239597
GemmStridedBatchedTunableOp_Half_TN,tn_897_897_128_B_16,Gemm_Rocblas_621294536,0.0266766
GemmStridedBatchedTunableOp_Half_TN,tn_915_915_128_B_16,Gemm_Rocblas_621294536,0.0274562
GemmStridedBatchedTunableOp_Half_TN,tn_925_925_128_B_16,Gemm_Rocblas_621286794,0.0272781
GemmStridedBatchedTunableOp_Half_TN,tn_850_850_128_B_16,Gemm_Rocblas_621286984,0.0256863
GemmStridedBatchedTunableOp_Half_TN,tn_921_921_128_B_16,Gemm_Rocblas_621294536,0.0270218
GemmStridedBatchedTunableOp_Half_TN,tn_884_884_128_B_16,Gemm_Rocblas_621294728,0.0258472
GemmStridedBatchedTunableOp_Half_TN,tn_809_809_128_B_16,Gemm_Hipblaslt_TN_158,0.0230757
GemmStridedBatchedTunableOp_Half_TN,tn_898_898_128_B_16,Gemm_Rocblas_621286794,0.0266396
GemmStridedBatchedTunableOp_Half_TN,tn_950_950_128_B_16,Gemm_Rocblas_621286794,0.0281585
GemmStridedBatchedTunableOp_Half_TN,tn_792_792_128_B_16,Gemm_Hipblaslt_TN_150,0.0200491
GemmStridedBatchedTunableOp_Half_TN,tn_789_789_128_B_16,Gemm_Hipblaslt_TN_158,0.0221595
GemmStridedBatchedTunableOp_Half_TN,tn_878_878_128_B_16,Gemm_Rocblas_621294728,0.0259525
GemmStridedBatchedTunableOp_Half_TN,tn_911_911_128_B_16,Gemm_Rocblas_621294536,0.0269841
GemmStridedBatchedTunableOp_Half_TN,tn_880_880_128_B_16,Gemm_Hipblaslt_TN_150,0.0187283
GemmStridedBatchedTunableOp_Half_TN,tn_995_995_128_B_16,Gemm_Rocblas_621294536,0.028531
GemmStridedBatchedTunableOp_Half_TN,tn_904_904_128_B_16,Gemm_Rocblas_621293994,0.0240949
GemmStridedBatchedTunableOp_Half_TN,tn_882_882_128_B_16,Gemm_Rocblas_621294728,0.0261561
GemmStridedBatchedTunableOp_Half_TN,tn_859_859_128_B_16,Gemm_Rocblas_621286984,0.0261577
GemmStridedBatchedTunableOp_Half_TN,tn_816_816_128_B_16,Gemm_Hipblaslt_TN_150,0.0186221
GemmStridedBatchedTunableOp_Half_TN,tn_864_864_128_B_16,Gemm_Hipblaslt_TN_150,0.018344
GemmStridedBatchedTunableOp_Half_TN,tn_847_847_128_B_16,Gemm_Rocblas_621286794,0.0257832
GemmStridedBatchedTunableOp_Half_TN,tn_868_868_128_B_16,Gemm_Rocblas_621286718,0.0256974
GemmStridedBatchedTunableOp_Half_TN,tn_942_942_128_B_16,Gemm_Rocblas_621294536,0.0278419
GemmStridedBatchedTunableOp_Half_TN,tn_929_929_128_B_16,Gemm_Rocblas_621294536,0.0276246
GemmStridedBatchedTunableOp_Half_TN,tn_806_806_128_B_16,Gemm_Hipblaslt_TN_158,0.0229303
GemmStridedBatchedTunableOp_Half_TN,tn_821_821_128_B_16,Gemm_Rocblas_621286984,0.0246964
GemmStridedBatchedTunableOp_Half_TN,tn_887_887_128_B_16,Gemm_Rocblas_621294728,0.0264634
GemmStridedBatchedTunableOp_Half_TN,tn_983_983_128_B_16,Gemm_Rocblas_621294536,0.0279047
GemmStridedBatchedTunableOp_Half_TN,tn_890_890_128_B_16,Gemm_Rocblas_621294536,0.0263657
GemmStridedBatchedTunableOp_Half_TN,tn_974_974_128_B_16,Gemm_Rocblas_621286794,0.0280517
GemmStridedBatchedTunableOp_Half_TN,tn_877_877_128_B_16,Gemm_Rocblas_621294728,0.0262213
GemmStridedBatchedTunableOp_Half_TN,tn_916_916_128_B_16,Gemm_Rocblas_621286794,0.0272928
GemmStridedBatchedTunableOp_Half_TN,tn_834_834_128_B_16,Gemm_Hipblaslt_TN_158,0.025271
GemmStridedBatchedTunableOp_Half_TN,tn_940_940_128_B_16,Gemm_Rocblas_621294536,0.0274347
GemmStridedBatchedTunableOp_Half_TN,tn_968_968_128_B_16,Gemm_Rocblas_621293994,0.0246819
GemmStridedBatchedTunableOp_Half_TN,tn_800_800_128_B_16,Gemm_Rocblas_621286811,0.0206018
GemmStridedBatchedTunableOp_Half_TN,tn_991_991_128_B_16,Gemm_Rocblas_621286794,0.0282918
GemmStridedBatchedTunableOp_Half_TN,tn_846_846_128_B_16,Gemm_Rocblas_621294728,0.0255357
GemmStridedBatchedTunableOp_Half_TN,tn_865_865_128_B_16,Gemm_Rocblas_621286794,0.0260774
GemmStridedBatchedTunableOp_Half_TN,tn_963_963_128_B_16,Gemm_Rocblas_621294536,0.0281999
GemmStridedBatchedTunableOp_Half_TN,tn_986_986_128_B_16,Gemm_Rocblas_621286794,0.0289596
GemmStridedBatchedTunableOp_Half_TN,tn_891_891_128_B_16,Gemm_Rocblas_621294536,0.0265393
GemmStridedBatchedTunableOp_Half_TN,tn_852_852_128_B_16,Gemm_Rocblas_621294460,0.0254378
GemmStridedBatchedTunableOp_Half_TN,tn_914_914_128_B_16,Gemm_Rocblas_621294536,0.0273975
GemmStridedBatchedTunableOp_Half_TN,tn_899_899_128_B_16,Gemm_Rocblas_621286794,0.0265766
GemmStridedBatchedTunableOp_Half_TN,tn_988_988_128_B_16,Gemm_Rocblas_621286794,0.0278524
GemmStridedBatchedTunableOp_Half_TN,tn_811_811_128_B_16,Gemm_Hipblaslt_TN_158,0.0235709
GemmStridedBatchedTunableOp_Half_TN,tn_951_951_128_B_16,Gemm_Rocblas_621286794,0.0274491
GemmStridedBatchedTunableOp_Half_TN,tn_818_818_128_B_16,Gemm_Hipblaslt_TN_9602,0.024052
GemmStridedBatchedTunableOp_Half_TN,tn_805_805_128_B_16,Gemm_Hipblaslt_TN_158,0.022852
GemmStridedBatchedTunableOp_Half_TN,tn_855_855_128_B_16,Gemm_Rocblas_621294728,0.0258797
GemmStridedBatchedTunableOp_Half_TN,tn_872_872_128_B_16,Gemm_Hipblaslt_TN_150,0.019456
GemmStridedBatchedTunableOp_Half_TN,tn_949_949_128_B_16,Gemm_Rocblas_621286794,0.0283999
GemmStridedBatchedTunableOp_Half_TN,tn_903_903_128_B_16,Gemm_Rocblas_621286794,0.0267209
GemmStridedBatchedTunableOp_Half_TN,tn_938_938_128_B_16,Gemm_Rocblas_621294536,0.0281427
GemmStridedBatchedTunableOp_Half_TN,tn_907_907_128_B_16,Gemm_Rocblas_621286794,0.026746
GemmStridedBatchedTunableOp_Half_TN,tn_923_923_128_B_16,Gemm_Rocblas_621294536,0.0275061
GemmStridedBatchedTunableOp_Half_TN,tn_797_797_128_B_16,Gemm_Hipblaslt_TN_158,0.0230796
GemmStridedBatchedTunableOp_Half_TN,tn_866_866_128_B_16,Gemm_Rocblas_621294728,0.0260623
GemmStridedBatchedTunableOp_Half_TN,tn_985_985_128_B_16,Gemm_Rocblas_621294536,0.028785
GemmStridedBatchedTunableOp_Half_TN,tn_987_987_128_B_16,Gemm_Rocblas_621286794,0.0286995
GemmStridedBatchedTunableOp_Half_TN,tn_823_823_128_B_16,Gemm_Hipblaslt_TN_158,0.0243176
GemmStridedBatchedTunableOp_Half_TN,tn_999_999_128_B_16,Gemm_Rocblas_621286794,0.028979
GemmStridedBatchedTunableOp_Half_TN,tn_835_835_128_B_16,Gemm_Hipblaslt_TN_158,0.0252438
GemmStridedBatchedTunableOp_Half_TN,tn_876_876_128_B_16,Gemm_Rocblas_621294728,0.0258504
GemmStridedBatchedTunableOp_Half_TN,tn_969_969_128_B_16,Gemm_Rocblas_621294536,0.0284718
GemmStridedBatchedTunableOp_Half_TN,tn_989_989_128_B_16,Gemm_Rocblas_621286794,0.0289034
GemmStridedBatchedTunableOp_Half_TN,tn_922_922_128_B_16,Gemm_Rocblas_621286794,0.027438
GemmStridedBatchedTunableOp_Half_TN,tn_975_975_128_B_16,Gemm_Rocblas_621294536,0.0289659
GemmStridedBatchedTunableOp_Half_TN,tn_926_926_128_B_16,Gemm_Rocblas_621286794,0.027418
GemmStridedBatchedTunableOp_Half_TN,tn_860_860_128_B_16,Gemm_Rocblas_621286718,0.0256348
GemmTunableOp_Half_TN,tn_4096_1778_2048,Gemm_Hipblaslt_TN_9329,0.0623622
GemmTunableOp_Half_TN,tn_4096_877_2048,Gemm_Hipblaslt_TN_9576,0.0367937
GemmTunableOp_Half_TN,tn_14336_888_4096,Gemm_Hipblaslt_TN_9677,0.182487
GemmTunableOp_Half_TN,tn_4096_2636_2048,Gemm_Hipblaslt_TN_9689,0.0839005
GemmTunableOp_Half_TN,tn_14336_2675_4096,Gemm_Hipblaslt_TN_9793,0.535386
GemmTunableOp_Half_TN,tn_14336_881_4096,Gemm_Hipblaslt_TN_9139,0.179551
GemmTunableOp_Half_TN,tn_14336_865_4096,Gemm_Hipblaslt_TN_9187,0.181253
GemmTunableOp_Half_TN,tn_14336_8049_4096,Gemm_Hipblaslt_TN_9914,1.52813
GemmTunableOp_Half_TN,tn_3072_2517_4096,Gemm_Hipblaslt_TN_9134,0.11949
