Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmStridedBatchedTunableOp_Half_TN,tn_958_958_128_B_16,Gemm_Rocblas_621286794,0.0277734
GemmStridedBatchedTunableOp_Half_TN,tn_822_822_128_B_16,Gemm_Hipblaslt_TN_158,0.0243482
GemmStridedBatchedTunableOp_Half_TN,tn_804_804_128_B_16,Gemm_Hipblaslt_TN_158,0.0228845
GemmStridedBatchedTunableOp_Half_TN,tn_886_886_128_B_16,Gemm_Rocblas_621286984,0.0263061
GemmStridedBatchedTunableOp_Half_TN,tn_935_935_128_B_16,Gemm_Rocblas_621294536,0.0278142
GemmStridedBatchedTunableOp_Half_TN,tn_875_875_128_B_16,Gemm_Rocblas_621286984,0.0264276
GemmStridedBatchedTunableOp_Half_TN,tn_806_806_128_B_16,Gemm_Hipblaslt_TN_158,0.023183
GemmStridedBatchedTunableOp_Half_TN,tn_927_927_128_B_16,Gemm_Rocblas_621294536,0.0280046
GemmStridedBatchedTunableOp_Half_TN,tn_908_908_128_B_16,Gemm_Rocblas_621286794,0.0272249
GemmStridedBatchedTunableOp_Half_TN,tn_900_900_128_B_16,Gemm_Rocblas_621286794,0.0269521
GemmStridedBatchedTunableOp_Half_TN,tn_902_902_128_B_16,Gemm_Rocblas_621286794,0.0271115
GemmStridedBatchedTunableOp_Half_TN,tn_805_805_128_B_16,Gemm_Rocblas_621286811,0.0241368
GemmStridedBatchedTunableOp_Half_TN,tn_818_818_128_B_16,Gemm_Rocblas_621286811,0.0236268
GemmStridedBatchedTunableOp_Half_TN,tn_852_852_128_B_16,Gemm_Rocblas_621286718,0.0245883
GemmStridedBatchedTunableOp_Half_TN,tn_891_891_128_B_16,Gemm_Rocblas_621286794,0.0268549
GemmStridedBatchedTunableOp_Half_TN,tn_899_899_128_B_16,Gemm_Rocblas_621286794,0.0268483
GemmStridedBatchedTunableOp_Half_TN,tn_808_808_128_B_16,Gemm_Hipblaslt_TN_150,0.0191661
GemmStridedBatchedTunableOp_Half_TN,tn_892_892_128_B_16,Gemm_Rocblas_621286984,0.0265354
GemmStridedBatchedTunableOp_Half_TN,tn_820_820_128_B_16,Gemm_Rocblas_621286718,0.0237909
GemmStridedBatchedTunableOp_Half_TN,tn_807_807_128_B_16,Gemm_Hipblaslt_TN_158,0.023267
GemmStridedBatchedTunableOp_Half_TN,tn_841_841_128_B_16,Gemm_Rocblas_621286811,0.0253707
GemmStridedBatchedTunableOp_Half_TN,tn_896_896_128_B_16,Gemm_Hipblaslt_TN_150,0.0182863
GemmStridedBatchedTunableOp_Half_TN,tn_918_918_128_B_16,Gemm_Rocblas_621294536,0.0277461
GemmStridedBatchedTunableOp_Half_TN,tn_888_888_128_B_16,Gemm_Hipblaslt_TN_150,0.0195808
GemmStridedBatchedTunableOp_Half_TN,tn_863_863_128_B_16,Gemm_Rocblas_621286794,0.0262026
GemmStridedBatchedTunableOp_Half_TN,tn_955_955_128_B_16,Gemm_Rocblas_621294536,0.028551
GemmStridedBatchedTunableOp_Half_TN,tn_917_917_128_B_16,Gemm_Rocblas_621294536,0.0274754
GemmStridedBatchedTunableOp_Half_TN,tn_992_992_128_B_16,Gemm_Rocblas_621286240,0.0246599
GemmStridedBatchedTunableOp_Half_TN,tn_901_901_128_B_16,Gemm_Rocblas_621286794,0.026999
GemmStridedBatchedTunableOp_Half_TN,tn_941_941_128_B_16,Gemm_Rocblas_621286794,0.0281048
GemmStridedBatchedTunableOp_Half_TN,tn_828_828_128_B_16,Gemm_Hipblaslt_TN_158,0.0240918
GemmStridedBatchedTunableOp_Half_TN,tn_803_803_128_B_16,Gemm_Hipblaslt_TN_158,0.0236894
GemmStridedBatchedTunableOp_Half_TN,tn_923_923_128_B_16,Gemm_Rocblas_621286794,0.0275677
GemmStridedBatchedTunableOp_Half_TN,tn_907_907_128_B_16,Gemm_Rocblas_621294536,0.0269127
GemmStridedBatchedTunableOp_Half_TN,tn_869_869_128_B_16,Gemm_Rocblas_621294728,0.0264797
GemmStridedBatchedTunableOp_Half_TN,tn_962_962_128_B_16,Gemm_Rocblas_621286794,0.0278703
GemmStridedBatchedTunableOp_Half_TN,tn_971_971_128_B_16,Gemm_Rocblas_621286794,0.0279454
GemmStridedBatchedTunableOp_Half_TN,tn_829_829_128_B_16,Gemm_Hipblaslt_TN_158,0.0248481
GemmStridedBatchedTunableOp_Half_TN,tn_845_845_128_B_16,Gemm_Hipblaslt_TN_9961,0.0258439
GemmStridedBatchedTunableOp_Half_TN,tn_934_934_128_B_16,Gemm_Rocblas_621294536,0.0277492
GemmStridedBatchedTunableOp_Half_TN,tn_856_856_128_B_16,Gemm_Hipblaslt_TN_150,0.0193811
GemmStridedBatchedTunableOp_Half_TN,tn_978_978_128_B_16,Gemm_Rocblas_621294536,0.028084
GemmStridedBatchedTunableOp_Half_TN,tn_827_827_128_B_16,Gemm_Hipblaslt_TN_158,0.0244315
GemmStridedBatchedTunableOp_Half_TN,tn_858_858_128_B_16,Gemm_Rocblas_621294728,0.0261252
GemmStridedBatchedTunableOp_Half_TN,tn_791_791_128_B_16,Gemm_Rocblas_621286500,0.0228994
GemmStridedBatchedTunableOp_Half_TN,tn_795_795_128_B_16,Gemm_Hipblaslt_TN_158,0.0230796
GemmStridedBatchedTunableOp_Half_TN,tn_815_815_128_B_16,Gemm_Hipblaslt_TN_158,0.0237863
GemmStridedBatchedTunableOp_Half_TN,tn_946_946_128_B_16,Gemm_Rocblas_621294536,0.0275758
GemmStridedBatchedTunableOp_Half_TN,tn_840_840_128_B_16,Gemm_Hipblaslt_TN_150,0.0192431
GemmStridedBatchedTunableOp_Half_TN,tn_949_949_128_B_16,Gemm_Rocblas_621294536,0.0279558
GemmStridedBatchedTunableOp_Half_TN,tn_952_952_128_B_16,Gemm_Rocblas_621293994,0.024431
GemmStridedBatchedTunableOp_Half_TN,tn_953_953_128_B_16,Gemm_Rocblas_621286794,0.0279594
GemmStridedBatchedTunableOp_Half_TN,tn_801_801_128_B_16,Gemm_Hipblaslt_TN_158,0.0229308
GemmStridedBatchedTunableOp_Half_TN,tn_931_931_128_B_16,Gemm_Rocblas_621294536,0.0279121
GemmStridedBatchedTunableOp_Half_TN,tn_832_832_128_B_16,Gemm_Hipblaslt_TN_150,0.0179989
GemmStridedBatchedTunableOp_Half_TN,tn_910_910_128_B_16,Gemm_Rocblas_621286794,0.0270508
GemmStridedBatchedTunableOp_Half_TN,tn_802_802_128_B_16,Gemm_Hipblaslt_TN_158,0.0238965
GemmStridedBatchedTunableOp_Half_TN,tn_988_988_128_B_16,Gemm_Rocblas_621294536,0.0279961
GemmStridedBatchedTunableOp_Half_TN,tn_977_977_128_B_16,Gemm_Rocblas_621286794,0.0284957
GemmStridedBatchedTunableOp_Half_TN,tn_957_957_128_B_16,Gemm_Rocblas_621294536,0.0285409
GemmStridedBatchedTunableOp_Half_TN,tn_897_897_128_B_16,Gemm_Rocblas_621294536,0.0269887
GemmStridedBatchedTunableOp_Half_TN,tn_959_959_128_B_16,Gemm_Rocblas_621286794,0.0278336
GemmStridedBatchedTunableOp_Half_TN,tn_785_785_128_B_16,Gemm_Hipblaslt_TN_158,0.0223818
GemmStridedBatchedTunableOp_Half_TN,tn_893_893_128_B_16,Gemm_Rocblas_621286794,0.0268819
GemmStridedBatchedTunableOp_Half_TN,tn_932_932_128_B_16,Gemm_Rocblas_621286794,0.027841
GemmStridedBatchedTunableOp_Half_TN,tn_860_860_128_B_16,Gemm_Rocblas_621294728,0.0259032
GemmStridedBatchedTunableOp_Half_TN,tn_956_956_128_B_16,Gemm_Rocblas_621294536,0.0283419
GemmStridedBatchedTunableOp_Half_TN,tn_870_870_128_B_16,Gemm_Rocblas_621294728,0.0263597
GemmStridedBatchedTunableOp_Half_TN,tn_842_842_128_B_16,Gemm_Hipblaslt_TN_158,0.0255292
GemmStridedBatchedTunableOp_Half_TN,tn_945_945_128_B_16,Gemm_Rocblas_621286794,0.0276745
GemmStridedBatchedTunableOp_Half_TN,tn_871_871_128_B_16,Gemm_Rocblas_621286984,0.0264826
GemmStridedBatchedTunableOp_Half_TN,tn_794_794_128_B_16,Gemm_Hipblaslt_TN_158,0.0222469
GemmStridedBatchedTunableOp_Half_TN,tn_972_972_128_B_16,Gemm_Rocblas_621294536,0.0284045
GemmStridedBatchedTunableOp_Half_TN,tn_826_826_128_B_16,Gemm_Hipblaslt_TN_158,0.024449
GemmStridedBatchedTunableOp_Half_TN,tn_873_873_128_B_16,Gemm_Rocblas_621286984,0.0264375
GemmStridedBatchedTunableOp_Half_TN,tn_843_843_128_B_16,Gemm_Rocblas_621286794,0.0259671
GemmStridedBatchedTunableOp_Half_TN,tn_973_973_128_B_16,Gemm_Rocblas_621286794,0.0280005
GemmStridedBatchedTunableOp_Half_TN,tn_919_919_128_B_16,Gemm_Rocblas_621294536,0.0274846
GemmStridedBatchedTunableOp_Half_TN,tn_844_844_128_B_16,Gemm_Rocblas_621294460,0.0245694
GemmStridedBatchedTunableOp_Half_TN,tn_894_894_128_B_16,Gemm_Rocblas_621286794,0.0269363
GemmStridedBatchedTunableOp_Half_TN,tn_948_948_128_B_16,Gemm_Rocblas_621294536,0.0274822
GemmStridedBatchedTunableOp_Half_TN,tn_943_943_128_B_16,Gemm_Rocblas_621294536,0.0278632
GemmStridedBatchedTunableOp_Half_TN,tn_849_849_128_B_16,Gemm_Rocblas_621294728,0.0259755
GemmStridedBatchedTunableOp_Half_TN,tn_838_838_128_B_16,Gemm_Hipblaslt_TN_158,0.0256271
GemmStridedBatchedTunableOp_Half_TN,tn_961_961_128_B_16,Gemm_Rocblas_621286794,0.0276805
