Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_8192_2337_8192,Gemm_Hipblaslt_TN_9274,0.537399
GemmTunableOp_Half_TN,tn_32000_54_8192,Gemm_Rocblas_621294203,0.156865
GemmTunableOp_Half_TN,tn_8192_2321_8192,Gemm_Hipblaslt_TN_9274,0.540739
GemmTunableOp_Half_TN,tn_8192_4050_8192,Gemm_Hipblaslt_TN_9704,0.88003
GemmTunableOp_Half_TN,tn_8192_2413_8192,Gemm_Hipblaslt_TN_9274,0.546622
GemmTunableOp_Half_TN,tn_57344_2302_8192,Gemm_Rocblas_621294543,4.05026
GemmTunableOp_Half_TN,tn_8192_59_28672,Default,0.147163
GemmTunableOp_Half_TN,tn_57344_4048_8192,Gemm_Hipblaslt_TN_9882,6.64359
GemmTunableOp_Half_TN,tn_57344_2289_8192,Default,3.98342
GemmTunableOp_Half_TN,tn_8192_4049_28672,Gemm_Rocblas_621286915,3.42684
GemmTunableOp_Half_TN,tn_8192_4081_8192,Gemm_Rocblas_621294435,0.878181
GemmTunableOp_Half_TN,tn_32000_256_8192,Gemm_Rocblas_621286625,0.319374
GemmTunableOp_Half_TN,tn_8192_2079_28672,Gemm_Hipblaslt_TN_9742,2.07537
GemmTunableOp_Half_TN,tn_8192_2000_8192,Gemm_Hipblaslt_TN_9202,0.430476
GemmTunableOp_Half_TN,tn_8192_2049_28672,Gemm_Hipblaslt_TN_9763,2.07995
GemmTunableOp_Half_TN,tn_8192_30_28672,Gemm_Rocblas_621294226,0.128314
GemmTunableOp_Half_TN,tn_10240_29_8192,Gemm_Hipblaslt_TN_9415,0.0401128
GemmTunableOp_Half_TN,tn_8192_2160_8192,Gemm_Hipblaslt_TN_9763,0.500902
