Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_4096_1731_14336,Gemm_Hipblaslt_TN_9645,0.39052
GemmTunableOp_Half_TN,tn_6144_1799_4096,Gemm_Hipblaslt_TN_9691,0.163587
GemmTunableOp_Half_TN,tn_6144_1608_4096,Gemm_Rocblas_621286753,0.151504
GemmTunableOp_Half_TN,tn_6144_16_4096,Gemm_Rocblas_621286273,0.0129429
GemmTunableOp_Half_TN,tn_6144_1958_4096,Gemm_Hipblaslt_TN_9187,0.177747
GemmTunableOp_Half_TN,tn_128256_218_4096,Gemm_Hipblaslt_TN_9937,0.566326
GemmTunableOp_Half_TN,tn_28672_3309_4096,Gemm_Hipblaslt_TN_9827,1.35514
GemmTunableOp_Half_TN,tn_6144_1683_4096,Gemm_Rocblas_621286753,0.153849
GemmTunableOp_Half_TN,tn_28672_3688_4096,Gemm_Hipblaslt_TN_9827,1.50374
GemmTunableOp_Half_TN,tn_6144_1853_4096,Gemm_Hipblaslt_TN_9672,0.164854
GemmTunableOp_Half_TN,tn_4096_1967_4096,Gemm_Hipblaslt_TN_9680,0.122241
GemmTunableOp_Half_TN,tn_28672_232_4096,Gemm_Rocblas_621294324,0.12052
GemmTunableOp_Half_TN,tn_28672_7182_4096,Gemm_Hipblaslt_TN_159,2.85337
GemmTunableOp_Half_TN,tn_4096_5357_14336,Gemm_Hipblaslt_TN_9799,1.11085
GemmTunableOp_Half_TN,tn_4096_1748_14336,Gemm_Hipblaslt_TN_9645,0.391928
GemmTunableOp_Half_TN,tn_28672_7439_4096,Gemm_Hipblaslt_TN_159,2.92461
GemmTunableOp_Half_TN,tn_6144_5605_4096,Gemm_Rocblas_621294426,0.496851
GemmTunableOp_Half_TN,tn_6144_1801_4096,Gemm_Hipblaslt_TN_9672,0.162328
GemmTunableOp_Half_TN,tn_4096_3401_4096,Gemm_Hipblaslt_TN_9697,0.19533
GemmTunableOp_Half_TN,tn_28672_1888_4096,Gemm_Hipblaslt_TN_9684,0.794032
GemmTunableOp_Half_TN,tn_4096_1888_4096,Gemm_Hipblaslt_TN_9134,0.122726
GemmTunableOp_Half_TN,tn_28672_1810_4096,Gemm_Hipblaslt_TN_9684,0.784474
GemmTunableOp_Half_TN,tn_28672_5447_4096,Gemm_Hipblaslt_TN_9865,2.29181
GemmTunableOp_Half_TN,tn_128256_215_4096,Gemm_Hipblaslt_TN_9937,0.563177
GemmTunableOp_Half_TN,tn_28672_5125_4096,Gemm_Hipblaslt_TN_9191,2.16218
GemmTunableOp_Half_TN,tn_28672_3466_4096,Gemm_Hipblaslt_TN_9827,1.36002
GemmTunableOp_Half_TN,tn_6144_3645_4096,Gemm_Rocblas_621286753,0.316516
GemmTunableOp_Half_TN,tn_4096_1685_14336,Gemm_Hipblaslt_TN_9790,0.363284
GemmTunableOp_Half_TN,tn_28672_1946_4096,Gemm_Hipblaslt_TN_9846,0.832635
GemmTunableOp_Half_TN,tn_6144_1628_4096,Gemm_Hipblaslt_TN_9570,0.152024
GemmTunableOp_Half_TN,tn_6144_1804_4096,Gemm_Hipblaslt_TN_9691,0.163045
GemmTunableOp_Half_TN,tn_4096_1887_4096,Gemm_Hipblaslt_TN_9645,0.12085
GemmTunableOp_Half_TN,tn_4096_1823_4096,Gemm_Hipblaslt_TN_9645,0.118456
GemmTunableOp_Half_TN,tn_4096_1637_4096,Gemm_Hipblaslt_TN_9616,0.104983
GemmTunableOp_Half_TN,tn_6144_1637_4096,Gemm_Hipblaslt_TN_9570,0.148961
GemmTunableOp_Half_TN,tn_28672_1713_4096,Gemm_Hipblaslt_TN_9223,0.72531
GemmTunableOp_Half_TN,tn_4096_1767_4096,Gemm_Hipblaslt_TN_9134,0.115266
GemmTunableOp_Half_TN,tn_4096_5204_14336,Gemm_Hipblaslt_TN_9799,1.07727
GemmTunableOp_Half_TN,tn_4096_1682_4096,Gemm_Hipblaslt_TN_9679,0.106027
GemmTunableOp_Half_TN,tn_4096_6965_14336,Gemm_Hipblaslt_TN_9743,1.40058
GemmTunableOp_Half_TN,tn_6144_3507_4096,Gemm_Rocblas_621286566,0.312884
GemmTunableOp_Half_TN,tn_4096_146_11008,Gemm_Hipblaslt_TN_7219,0.0463665
GemmTunableOp_Half_TN,tn_4096_7171_4096,Gemm_Hipblaslt_TN_9221,0.404927
GemmTunableOp_Half_TN,tn_6144_3791_4096,Gemm_Rocblas_621286684,0.332776
GemmTunableOp_Half_TN,tn_128256_49_4096,Gemm_Hipblaslt_TN_9097,0.346769
GemmTunableOp_Half_TN,tn_28672_1691_4096,Gemm_Hipblaslt_TN_9220,0.722844
GemmTunableOp_Half_TN,tn_4096_1596_4096,Gemm_Hipblaslt_TN_9180,0.104256
GemmTunableOp_Half_TN,tn_4096_1769_4096,Gemm_Hipblaslt_TN_9136,0.115802
GemmTunableOp_Half_TN,tn_4096_1847_4096,Gemm_Hipblaslt_TN_9134,0.120636
GemmTunableOp_Half_TN,tn_4096_1981_4096,Gemm_Hipblaslt_TN_9645,0.124076
GemmTunableOp_Half_TN,tn_128256_80_4096,Gemm_Hipblaslt_TN_9057,0.380603
GemmTunableOp_Half_TN,tn_6144_5680_4096,Gemm_Rocblas_621286575,0.5011
GemmTunableOp_Half_TN,tn_4096_1898_14336,Gemm_Hipblaslt_TN_9645,0.412766
GemmTunableOp_Half_TN,tn_6144_1770_4096,Gemm_Hipblaslt_TN_9672,0.163569
GemmTunableOp_Half_TN,tn_28672_5735_4096,Gemm_Hipblaslt_TN_9827,2.40123
GemmTunableOp_Half_TN,tn_4096_5239_14336,Gemm_Hipblaslt_TN_9799,1.08405
