Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_4096_3379_14336,Gemm_Hipblaslt_TN_9677,0.666711
GemmTunableOp_Half_TN,tn_28672_1772_4096,Gemm_Hipblaslt_TN_9223,0.741199
GemmTunableOp_Half_TN,tn_4096_3581_14336,Gemm_Hipblaslt_TN_9743,0.689331
GemmTunableOp_Half_TN,tn_28672_1796_4096,Gemm_Hipblaslt_TN_9832,0.794223
GemmTunableOp_Half_TN,tn_6144_3309_4096,Gemm_Rocblas_621294306,0.305015
GemmTunableOp_Half_TN,tn_4096_3400_4096,Gemm_Hipblaslt_TN_9743,0.194458
GemmTunableOp_Half_TN,tn_4096_1874_14336,Gemm_Hipblaslt_TN_9645,0.413955
GemmTunableOp_Half_TN,tn_4096_3768_14336,Gemm_Hipblaslt_TN_9827,0.730703
GemmTunableOp_Half_TN,tn_6144_1813_4096,Gemm_Hipblaslt_TN_9691,0.165034
GemmTunableOp_Half_TN,tn_6144_1651_4096,Gemm_Rocblas_621286566,0.153727
GemmTunableOp_Half_TN,tn_128256_139_4096,Gemm_Hipblaslt_TN_9808,0.468592
GemmTunableOp_Half_TN,tn_4096_5223_14336,Gemm_Hipblaslt_TN_9924,1.08934
GemmTunableOp_Half_TN,tn_28672_5583_4096,Gemm_Hipblaslt_TN_9840,2.33697
GemmTunableOp_Half_TN,tn_4096_1597_14336,Gemm_Hipblaslt_TN_9265,0.357011
GemmTunableOp_Half_TN,tn_4096_1752_14336,Gemm_Hipblaslt_TN_9645,0.3934
GemmTunableOp_Half_TN,tn_4096_3768_4096,Gemm_Rocblas_621294030,0.214802
GemmTunableOp_Half_TN,tn_4096_1916_4096,Gemm_Hipblaslt_TN_9680,0.122454
GemmTunableOp_Half_TN,tn_4096_3565_14336,Gemm_Hipblaslt_TN_9743,0.68714
GemmTunableOp_Half_TN,tn_4096_5357_4096,Gemm_Rocblas_621286580,0.328999
GemmTunableOp_Half_TN,tn_4096_1931_14336,Gemm_Hipblaslt_TN_9645,0.419957
GemmTunableOp_Half_TN,tn_6144_1931_4096,Gemm_Rocblas_621286747,0.177666
GemmTunableOp_Half_TN,tn_6144_1825_4096,Gemm_Hipblaslt_TN_9691,0.165493
GemmTunableOp_Half_TN,tn_128256_84_4096,Gemm_Hipblaslt_TN_9057,0.391914
GemmTunableOp_Half_TN,tn_4096_1963_14336,Gemm_Hipblaslt_TN_9645,0.422331
GemmTunableOp_Half_TN,tn_4096_1767_14336,Gemm_Hipblaslt_TN_9645,0.394708
GemmTunableOp_Half_TN,tn_28672_1767_4096,Gemm_Hipblaslt_TN_9191,0.74276
