Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_4096_1608_14336,Gemm_Hipblaslt_TN_9671,0.358067
GemmTunableOp_Half_TN,tn_128256_127_4096,Gemm_Rocblas_621294762,0.430482
GemmTunableOp_Half_TN,tn_4096_1804_4096,Gemm_Hipblaslt_TN_9645,0.117941
GemmTunableOp_Half_TN,tn_28672_3401_4096,Gemm_Hipblaslt_TN_9841,1.35485
GemmTunableOp_Half_TN,tn_4096_5125_14336,Gemm_Hipblaslt_TN_9681,1.05977
GemmTunableOp_Half_TN,tn_4096_1799_14336,Gemm_Hipblaslt_TN_9620,0.40284
GemmTunableOp_Half_TN,tn_4096_3309_14336,Gemm_Hipblaslt_TN_9743,0.652361
GemmTunableOp_Half_TN,tn_4096_1660_4096,Gemm_Hipblaslt_TN_9671,0.10644
GemmTunableOp_Half_TN,tn_128256_6_4096,Gemm_Rocblas_621294224,0.280425
GemmTunableOp_Half_TN,tn_28672_1853_4096,Gemm_Hipblaslt_TN_9684,0.783872
GemmTunableOp_Half_TN,tn_4096_1728_4096,Gemm_Hipblaslt_TN_9607,0.105234
GemmTunableOp_Half_TN,tn_4096_5219_14336,Gemm_Hipblaslt_TN_9799,1.0817
GemmTunableOp_Half_TN,tn_28672_5470_4096,Gemm_Hipblaslt_TN_9924,2.29043
GemmTunableOp_Half_TN,tn_6144_1860_4096,Gemm_Hipblaslt_TN_9691,0.16497
GemmTunableOp_Half_TN,tn_4096_1593_14336,Gemm_Hipblaslt_TN_9671,0.357676
GemmTunableOp_Half_TN,tn_128256_171_4096,Gemm_Hipblaslt_TN_9952,0.518288
GemmTunableOp_Half_TN,tn_4096_1752_4096,Gemm_Hipblaslt_TN_9134,0.11547
GemmTunableOp_Half_TN,tn_4096_1615_4096,Gemm_Hipblaslt_TN_9616,0.104639
GemmTunableOp_Half_TN,tn_28672_1805_4096,Gemm_Hipblaslt_TN_9684,0.781125
GemmTunableOp_Half_TN,tn_4096_1873_4096,Gemm_Hipblaslt_TN_9645,0.120912
GemmTunableOp_Half_TN,tn_6144_7093_4096,Gemm_Hipblaslt_TN_9743,0.592508
GemmTunableOp_Half_TN,tn_28672_7130_4096,Gemm_Hipblaslt_TN_9919,2.90202
GemmTunableOp_Half_TN,tn_6144_3651_4096,Gemm_Hipblaslt_TN_9672,0.325994
GemmTunableOp_Half_TN,tn_4096_1810_14336,Gemm_Hipblaslt_TN_9268,0.401991
GemmTunableOp_Half_TN,tn_28672_3768_4096,Gemm_Hipblaslt_TN_9827,1.50853
GemmTunableOp_Half_TN,tn_28672_1737_4096,Gemm_Hipblaslt_TN_9184,0.733656
GemmTunableOp_Half_TN,tn_4096_3748_14336,Gemm_Hipblaslt_TN_9827,0.720005
