Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_4096_1778_4096,Gemm_Hipblaslt_TN_9645,0.116856
GemmTunableOp_Half_TN,tn_28672_948_4096,Gemm_Hipblaslt_TN_9684,0.397771
GemmTunableOp_Half_TN,tn_6144_966_4096,Gemm_Rocblas_621294311,0.101912
GemmTunableOp_Half_TN,tn_28672_1798_4096,Gemm_Hipblaslt_TN_9832,0.796784
GemmTunableOp_Half_TN,tn_128256_6_4096,Gemm_Hipblaslt_TN_9405,0.285006
GemmTunableOp_Half_TN,tn_4096_843_14336,Gemm_Hipblaslt_TN_9580,0.222831
GemmTunableOp_Half_TN,tn_4096_906_14336,Gemm_Hipblaslt_TN_9634,0.230915
GemmTunableOp_Half_TN,tn_4096_176_4096,Gemm_Rocblas_621294230,0.0226774
GemmTunableOp_Half_TN,tn_4096_971_14336,Gemm_Hipblaslt_TN_9604,0.243949
GemmTunableOp_Half_TN,tn_4096_248_14336,Gemm_Hipblaslt_TN_7627,0.0762961
GemmTunableOp_Half_TN,tn_28672_1827_4096,Gemm_Hipblaslt_TN_9684,0.795387
GemmTunableOp_Half_TN,tn_4096_7967_14336,Gemm_Hipblaslt_TN_9749,1.61624
GemmTunableOp_Half_TN,tn_4096_885_4096,Gemm_Hipblaslt_TN_9547,0.0672515
GemmTunableOp_Half_TN,tn_6144_2703_4096,Gemm_Hipblaslt_TN_9742,0.254512
GemmTunableOp_Half_TN,tn_4096_920_4096,Gemm_Hipblaslt_TN_9576,0.0693554
GemmTunableOp_Half_TN,tn_6144_872_4096,Gemm_Hipblaslt_TN_9253,0.0917159
GemmTunableOp_Half_TN,tn_28672_1900_4096,Gemm_Hipblaslt_TN_9684,0.808232
GemmTunableOp_Half_TN,tn_6144_2872_4096,Gemm_Hipblaslt_TN_9567,0.264115
GemmTunableOp_Half_TN,tn_4096_875_14336,Gemm_Hipblaslt_TN_9580,0.219552
GemmTunableOp_Half_TN,tn_28672_944_4096,Gemm_Hipblaslt_TN_9684,0.401775
GemmTunableOp_Half_TN,tn_28672_2572_4096,Gemm_Hipblaslt_TN_9827,1.07794
GemmTunableOp_Half_TN,tn_4096_240_14336,Gemm_Hipblaslt_TN_9303,0.0749942
GemmTunableOp_Half_TN,tn_4096_1893_4096,Gemm_Hipblaslt_TN_9134,0.122464
GemmTunableOp_Half_TN,tn_4096_922_14336,Gemm_Hipblaslt_TN_9634,0.23273
GemmTunableOp_Half_TN,tn_6144_3569_4096,Gemm_Hipblaslt_TN_9570,0.319413
GemmTunableOp_Half_TN,tn_28672_104_4096,Gemm_Hipblaslt_TN_9252,0.0686029
GemmTunableOp_Half_TN,tn_4096_72_14336,Gemm_Hipblaslt_TN_7511,0.0385172
GemmTunableOp_Half_TN,tn_4096_907_14336,Gemm_Hipblaslt_TN_9634,0.232187
GemmTunableOp_Half_TN,tn_4096_891_14336,Gemm_Hipblaslt_TN_9580,0.220973
GemmTunableOp_Half_TN,tn_4096_891_4096,Gemm_Hipblaslt_TN_9634,0.0664919
GemmTunableOp_Half_TN,tn_28672_1835_4096,Gemm_Hipblaslt_TN_9832,0.799864
GemmTunableOp_Half_TN,tn_28672_3569_4096,Gemm_Hipblaslt_TN_9827,1.38589
GemmTunableOp_Half_TN,tn_4096_1944_4096,Gemm_Hipblaslt_TN_9645,0.123867
GemmTunableOp_Half_TN,tn_4096_3546_4096,Gemm_Hipblaslt_TN_9743,0.200453
GemmTunableOp_Half_TN,tn_4096_922_4096,Gemm_Hipblaslt_TN_9576,0.0693648
GemmTunableOp_Half_TN,tn_6144_887_4096,Gemm_Hipblaslt_TN_9561,0.0897271
GemmTunableOp_Half_TN,tn_4096_1954_4096,Gemm_Hipblaslt_TN_9645,0.125352
GemmTunableOp_Half_TN,tn_6144_2805_4096,Gemm_Hipblaslt_TN_9742,0.256611
GemmTunableOp_Half_TN,tn_4096_1748_4096,Gemm_Hipblaslt_TN_9645,0.116365
GemmTunableOp_Half_TN,tn_28672_811_4096,Gemm_Hipblaslt_TN_9684,0.382842
GemmTunableOp_Half_TN,tn_4096_3430_14336,Gemm_Hipblaslt_TN_9743,0.672983
GemmTunableOp_Half_TN,tn_4096_4463_14336,Gemm_Hipblaslt_TN_9698,0.942586
GemmTunableOp_Half_TN,tn_6144_880_4096,Gemm_Hipblaslt_TN_9613,0.0931272
GemmTunableOp_Half_TN,tn_4096_2860_4096,Gemm_Rocblas_621286683,0.170053
GemmTunableOp_Half_TN,tn_4096_7953_14336,Gemm_Hipblaslt_TN_9815,1.62516
GemmTunableOp_Half_TN,tn_4096_1806_14336,Gemm_Hipblaslt_TN_9620,0.411031
GemmTunableOp_Half_TN,tn_4096_1897_14336,Gemm_Hipblaslt_TN_9645,0.416437
GemmTunableOp_Half_TN,tn_4096_3662_4096,Gemm_Hipblaslt_TN_9768,0.211193
GemmTunableOp_Half_TN,tn_6144_900_4096,Gemm_Hipblaslt_TN_9613,0.0932473
GemmTunableOp_Half_TN,tn_28672_1829_4096,Gemm_Hipblaslt_TN_9832,0.799608
GemmTunableOp_Half_TN,tn_4096_836_4096,Gemm_Hipblaslt_TN_9634,0.0650519
GemmTunableOp_Half_TN,tn_28672_819_4096,Gemm_Hipblaslt_TN_9684,0.382826
GemmTunableOp_Half_TN,tn_28672_2805_4096,Gemm_Hipblaslt_TN_9917,1.20395
GemmTunableOp_Half_TN,tn_28672_885_4096,Gemm_Hipblaslt_TN_9684,0.391414
GemmTunableOp_Half_TN,tn_6144_2606_4096,Gemm_Hipblaslt_TN_9827,0.222182
GemmTunableOp_Half_TN,tn_28672_2635_4096,Gemm_Hipblaslt_TN_9827,1.09523
GemmTunableOp_Half_TN,tn_28672_2672_4096,Gemm_Hipblaslt_TN_9827,1.09688
GemmTunableOp_Half_TN,tn_6144_943_4096,Gemm_Hipblaslt_TN_9606,0.094984
GemmTunableOp_Half_TN,tn_28672_1695_4096,Gemm_Rocblas_621294420,0.729052
GemmTunableOp_Half_TN,tn_4096_144_4096,Gemm_Hipblaslt_TN_9474,0.0214984
GemmTunableOp_Half_TN,tn_4096_866_4096,Gemm_Hipblaslt_TN_9634,0.0662575
GemmTunableOp_Half_TN,tn_6144_1739_4096,Gemm_Hipblaslt_TN_9209,0.15997
GemmTunableOp_Half_TN,tn_57344_18_8192,Gemm_Hipblaslt_TN_9424,0.245203
GemmTunableOp_Half_TN,tn_4096_816_4096,Gemm_Hipblaslt_TN_9604,0.0641839
GemmTunableOp_Half_TN,tn_8192_2015_28672,Gemm_Hipblaslt_TN_9840,1.75002
GemmTunableOp_Half_TN,tn_4096_7809_4096,Gemm_Hipblaslt_TN_9815,0.443296
GemmTunableOp_Half_TN,tn_4096_2785_4096,Gemm_Rocblas_621294425,0.16752
GemmTunableOp_Half_TN,tn_4096_926_4096,Gemm_Hipblaslt_TN_9604,0.0680793
GemmTunableOp_Half_TN,tn_4096_1737_14336,Gemm_Hipblaslt_TN_9645,0.395251
GemmTunableOp_Half_TN,tn_8192_3400_8192,Gemm_Hipblaslt_TN_9697,0.753183
GemmTunableOp_Half_TN,tn_28672_1822_4096,Gemm_Hipblaslt_TN_9684,0.799441
GemmTunableOp_Half_TN,tn_10240_107_8192,Gemm_Rocblas_621286764,0.0590083
GemmTunableOp_Half_TN,tn_6144_924_4096,Gemm_Hipblaslt_TN_9613,0.0939295
GemmTunableOp_Half_TN,tn_4096_2722_14336,Gemm_Hipblaslt_TN_9799,0.569075
GemmTunableOp_Half_TN,tn_4096_992_14336,Gemm_Hipblaslt_TN_9586,0.247285
GemmTunableOp_Half_TN,tn_6144_1694_4096,Gemm_Rocblas_621286753,0.156308
GemmTunableOp_Half_TN,tn_4096_812_14336,Gemm_Hipblaslt_TN_9158,0.215017
GemmTunableOp_Half_TN,tn_6144_1794_4096,Gemm_Rocblas_621286576,0.166568
GemmTunableOp_Half_TN,tn_128256_230_4096,Gemm_Rocblas_621294634,0.598664
GemmTunableOp_Half_TN,tn_28672_920_4096,Gemm_Hipblaslt_TN_9677,0.394403
GemmTunableOp_Half_TN,tn_128256_218_4096,Gemm_Hipblaslt_TN_9937,0.576347
GemmTunableOp_Half_TN,tn_4096_958_14336,Gemm_Hipblaslt_TN_9634,0.234175
GemmTunableOp_Half_TN,tn_128256_206_4096,Gemm_Hipblaslt_TN_9919,0.566797
GemmTunableOp_Half_TN,tn_128256_42_4096,Gemm_Hipblaslt_TN_9451,0.331224
GemmTunableOp_Half_TN,tn_4096_925_14336,Gemm_Hipblaslt_TN_9634,0.232965
GemmTunableOp_Half_TN,tn_28672_3556_4096,Gemm_Hipblaslt_TN_9827,1.3822
GemmTunableOp_Half_TN,tn_128256_158_4096,Gemm_Hipblaslt_TN_9808,0.479382
GemmTunableOp_Half_TN,tn_4096_104_4096,Gemm_Rocblas_621286279,0.0170682
GemmTunableOp_Half_TN,tn_128256_69_4096,Gemm_Hipblaslt_TN_9057,0.37922
GemmTunableOp_Half_TN,tn_128256_27_4096,Gemm_Hipblaslt_TN_9094,0.317178
GemmTunableOp_Half_TN,tn_6144_805_4096,Gemm_Rocblas_621286778,0.0886864
GemmTunableOp_Half_TN,tn_28672_2606_4096,Gemm_Hipblaslt_TN_9827,1.08756
GemmTunableOp_Half_TN,tn_6144_152_4096,Gemm_Rocblas_621286443,0.0274917
GemmTunableOp_Half_TN,tn_128256_20_4096,Gemm_Hipblaslt_TN_9451,0.311643
GemmTunableOp_Half_TN,tn_4096_1881_4096,Gemm_Hipblaslt_TN_9645,0.122536
GemmTunableOp_Half_TN,tn_128256_97_4096,Gemm_Rocblas_621294762,0.415533
GemmTunableOp_Half_TN,tn_128256_183_4096,Gemm_Hipblaslt_TN_9752,0.520046
GemmTunableOp_Half_TN,tn_128256_11_4096,Gemm_Hipblaslt_TN_9405,0.289503
GemmTunableOp_Half_TN,tn_4096_853_14336,Gemm_Hipblaslt_TN_9580,0.221696
GemmTunableOp_Half_TN,tn_4096_893_14336,Gemm_Hipblaslt_TN_9580,0.221719
GemmTunableOp_Half_TN,tn_28672_1729_4096,Gemm_Hipblaslt_TN_9184,0.735988
GemmTunableOp_Half_TN,tn_57344_2479_8192,Default,4.38048
GemmTunableOp_Half_TN,tn_4096_882_4096,Gemm_Hipblaslt_TN_9583,0.0670439
GemmTunableOp_Half_TN,tn_8192_2166_8192,Gemm_Hipblaslt_TN_9742,0.512739
GemmTunableOp_Half_TN,tn_8192_1201_28672,Gemm_Hipblaslt_TN_9774,1.18535
GemmTunableOp_Half_TN,tn_57344_3235_8192,Gemm_Hipblaslt_TN_9818,5.57925
GemmTunableOp_Half_TN,tn_8192_3555_8192,Gemm_Hipblaslt_TN_9187,0.776831
GemmTunableOp_Half_TN,tn_4096_835_4096,Gemm_Hipblaslt_TN_9604,0.0644208
GemmTunableOp_Half_TN,tn_4096_832_4096,Gemm_Hipblaslt_TN_9170,0.0645684
GemmTunableOp_Half_TN,tn_4096_1775_14336,Gemm_Hipblaslt_TN_9645,0.394823
GemmTunableOp_Half_TN,tn_10240_1201_8192,Gemm_Hipblaslt_TN_9798,0.35051
GemmTunableOp_Half_TN,tn_28672_814_4096,Gemm_Hipblaslt_TN_9684,0.379305
GemmTunableOp_Half_TN,tn_4096_863_14336,Gemm_Hipblaslt_TN_9580,0.219459
GemmTunableOp_Half_TN,tn_6144_834_4096,Gemm_Rocblas_621286778,0.0879335
GemmTunableOp_Half_TN,tn_57344_125_8192,Gemm_Rocblas_621286477,0.347894
GemmTunableOp_Half_TN,tn_4096_3430_4096,Gemm_Hipblaslt_TN_9743,0.196506
GemmTunableOp_Half_TN,tn_57344_94_8192,Gemm_Rocblas_621294520,0.328555
GemmTunableOp_Half_TN,tn_8192_1361_28672,Gemm_Hipblaslt_TN_9799,1.27653
GemmTunableOp_Half_TN,tn_8192_123_28672,Gemm_Hipblaslt_TN_8378,0.206994
GemmTunableOp_Half_TN,tn_4096_937_14336,Gemm_Hipblaslt_TN_9634,0.232515
GemmTunableOp_Half_TN,tn_28672_866_4096,Gemm_Hipblaslt_TN_9684,0.387679
GemmTunableOp_Half_TN,tn_57344_25_8192,Gemm_Hipblaslt_TN_9429,0.248186
GemmTunableOp_Half_TN,tn_28672_2682_4096,Gemm_Hipblaslt_TN_9827,1.09946
GemmTunableOp_Half_TN,tn_8192_2015_8192,Gemm_Hipblaslt_TN_9815,0.435994
GemmTunableOp_Half_TN,tn_6144_1954_4096,Gemm_Hipblaslt_TN_9693,0.17777
GemmTunableOp_Half_TN,tn_4096_949_4096,Gemm_Hipblaslt_TN_9634,0.0668663
GemmTunableOp_Half_TN,tn_8192_3140_28672,Gemm_Hipblaslt_TN_9732,2.8805
GemmTunableOp_Half_TN,tn_6144_7967_4096,Gemm_Hipblaslt_TN_9704,0.671693
GemmTunableOp_Half_TN,tn_8192_119_8192,Gemm_Hipblaslt_TN_8891,0.0528615
GemmTunableOp_Half_TN,tn_57344_135_8192,Gemm_Hipblaslt_TN_9507,0.380014
GemmTunableOp_Half_TN,tn_57344_2914_8192,Gemm_Hipblaslt_TN_9818,5.01088
GemmTunableOp_Half_TN,tn_4096_914_14336,Gemm_Hipblaslt_TN_9634,0.230463
GemmTunableOp_Half_TN,tn_8192_4082_28672,Gemm_Rocblas_621286894,3.47905
GemmTunableOp_Half_TN,tn_4096_943_4096,Gemm_Hipblaslt_TN_9604,0.06928
GemmTunableOp_Half_TN,tn_8192_4035_8192,Gemm_Hipblaslt_TN_9813,0.887761
GemmTunableOp_Half_TN,tn_10240_121_8192,Gemm_Hipblaslt_TN_7157,0.0619221
GemmTunableOp_Half_TN,tn_8192_115_8192,Gemm_Hipblaslt_TN_8891,0.0530544
GemmTunableOp_Half_TN,tn_128256_121_4096,Gemm_Hipblaslt_TN_9769,0.43548
GemmTunableOp_Half_TN,tn_128256_29_4096,Gemm_Rocblas_621294578,0.315405
GemmTunableOp_Half_TN,tn_10240_112_8192,Gemm_Hipblaslt_TN_7543,0.0605208
GemmTunableOp_Half_TN,tn_57344_1121_8192,Gemm_Hipblaslt_TN_9774,2.08
GemmTunableOp_Half_TN,tn_57344_128_8192,Gemm_Hipblaslt_TN_9486,0.345326
GemmTunableOp_Half_TN,tn_6144_8070_4096,Gemm_Hipblaslt_TN_9753,0.681831
GemmTunableOp_Half_TN,tn_8192_16_28672,Gemm_Rocblas_621294224,0.119835
GemmTunableOp_Half_TN,tn_8192_3715_8192,Gemm_Hipblaslt_TN_9768,0.835843
