Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_28672_830_4096,Gemm_Hipblaslt_TN_9683,0.38776
GemmTunableOp_Half_TN,tn_6144_2708_4096,Gemm_Hipblaslt_TN_9763,0.255992
GemmTunableOp_Half_TN,tn_28672_7283_4096,Gemm_Hipblaslt_TN_159,2.88978
GemmTunableOp_Half_TN,tn_4096_1881_14336,Gemm_Hipblaslt_TN_9645,0.415408
GemmTunableOp_Half_TN,tn_6144_7299_4096,Gemm_Hipblaslt_TN_9959,0.637296
GemmTunableOp_Half_TN,tn_6144_3479_4096,Gemm_Hipblaslt_TN_9690,0.322277
GemmTunableOp_Half_TN,tn_4096_216_14336,Gemm_Hipblaslt_TN_9363,0.0692548
GemmTunableOp_Half_TN,tn_4096_2703_14336,Gemm_Hipblaslt_TN_9799,0.550728
GemmTunableOp_Half_TN,tn_4096_809_14336,Gemm_Hipblaslt_TN_9147,0.213551
GemmTunableOp_Half_TN,tn_4096_872_14336,Gemm_Hipblaslt_TN_9580,0.218335
GemmTunableOp_Half_TN,tn_4096_1905_4096,Gemm_Hipblaslt_TN_9645,0.122109
GemmTunableOp_Half_TN,tn_6144_3752_4096,Gemm_Rocblas_621294315,0.344307
GemmTunableOp_Half_TN,tn_4096_915_14336,Gemm_Hipblaslt_TN_9634,0.228591
GemmTunableOp_Half_TN,tn_6144_819_4096,Gemm_Rocblas_621294520,0.0875239
GemmTunableOp_Half_TN,tn_4096_1828_4096,Gemm_Hipblaslt_TN_9645,0.122187
GemmTunableOp_Half_TN,tn_4096_3310_4096,Gemm_Hipblaslt_TN_9743,0.194531
GemmTunableOp_Half_TN,tn_28672_922_4096,Gemm_Hipblaslt_TN_9684,0.398725
GemmTunableOp_Half_TN,tn_4096_1794_14336,Gemm_Hipblaslt_TN_9645,0.405268
GemmTunableOp_Half_TN,tn_128256_243_4096,Gemm_Rocblas_621286892,0.609797
GemmTunableOp_Half_TN,tn_4096_930_14336,Gemm_Hipblaslt_TN_9589,0.232163
GemmTunableOp_Half_TN,tn_28672_863_4096,Gemm_Hipblaslt_TN_9684,0.389062
GemmTunableOp_Half_TN,tn_28672_2732_4096,Gemm_Hipblaslt_TN_9917,1.20229
GemmTunableOp_Half_TN,tn_4096_2732_4096,Gemm_Rocblas_621286683,0.164196
GemmTunableOp_Half_TN,tn_6144_1791_4096,Gemm_Hipblaslt_TN_9711,0.163389
GemmTunableOp_Half_TN,tn_6144_906_4096,Gemm_Hipblaslt_TN_9613,0.0935089
GemmTunableOp_Half_TN,tn_6144_785_4096,Gemm_Hipblaslt_TN_9253,0.0863183
GemmTunableOp_Half_TN,tn_128256_103_4096,Gemm_Hipblaslt_TN_9060,0.424339
GemmTunableOp_Half_TN,tn_6144_811_4096,Gemm_Rocblas_621286778,0.0870234
GemmTunableOp_Half_TN,tn_4096_887_14336,Gemm_Hipblaslt_TN_9580,0.219677
GemmTunableOp_Half_TN,tn_4096_7239_4096,Gemm_Hipblaslt_TN_9697,0.418464
GemmTunableOp_Half_TN,tn_4096_1763_14336,Gemm_Hipblaslt_TN_9645,0.393413
GemmTunableOp_Half_TN,tn_4096_829_14336,Gemm_Hipblaslt_TN_9158,0.214202
GemmTunableOp_Half_TN,tn_4096_880_4096,Gemm_Hipblaslt_TN_9634,0.0664549
GemmTunableOp_Half_TN,tn_28672_7299_4096,Gemm_Hipblaslt_TN_159,2.92623
GemmTunableOp_Half_TN,tn_4096_2750_14336,Gemm_Hipblaslt_TN_9709,0.577054
GemmTunableOp_Half_TN,tn_6144_875_4096,Gemm_Hipblaslt_TN_9253,0.0927108
GemmTunableOp_Half_TN,tn_28672_873_4096,Gemm_Hipblaslt_TN_9684,0.390825
GemmTunableOp_Half_TN,tn_4096_947_14336,Gemm_Hipblaslt_TN_9604,0.233596
GemmTunableOp_Half_TN,tn_6144_2682_4096,Gemm_Hipblaslt_TN_9827,0.227913
GemmTunableOp_Half_TN,tn_6144_2699_4096,Gemm_Hipblaslt_TN_9742,0.256881
GemmTunableOp_Half_TN,tn_128256_39_4096,Gemm_Hipblaslt_TN_9451,0.331181
GemmTunableOp_Half_TN,tn_4096_878_4096,Gemm_Hipblaslt_TN_9634,0.0668815
GemmTunableOp_Half_TN,tn_4096_905_4096,Gemm_Hipblaslt_TN_9634,0.0684325
GemmTunableOp_Half_TN,tn_28672_854_4096,Gemm_Hipblaslt_TN_9684,0.390866
GemmTunableOp_Half_TN,tn_4096_1795_4096,Gemm_Hipblaslt_TN_9645,0.119867
GemmTunableOp_Half_TN,tn_28672_1841_4096,Gemm_Hipblaslt_TN_9683,0.810734
GemmTunableOp_Half_TN,tn_28672_2636_4096,Gemm_Hipblaslt_TN_9827,1.11558
GemmTunableOp_Half_TN,tn_4096_972_14336,Gemm_Hipblaslt_TN_9586,0.242964
GemmTunableOp_Half_TN,tn_4096_200_4096,Gemm_Rocblas_621294230,0.025051
GemmTunableOp_Half_TN,tn_28672_853_4096,Gemm_Hipblaslt_TN_9684,0.393244
GemmTunableOp_Half_TN,tn_57344_107_8192,Gemm_Rocblas_621294214,0.346614
GemmTunableOp_Half_TN,tn_6144_905_4096,Gemm_Hipblaslt_TN_9133,0.0940046
GemmTunableOp_Half_TN,tn_6144_893_4096,Gemm_Hipblaslt_TN_9613,0.0936098
GemmTunableOp_Half_TN,tn_10240_3603_8192,Gemm_Hipblaslt_TN_9743,1.06231
