Validator,PT_VERSION,2.4.0
Validator,ROCM_VERSION,6.1.0.0-82-5fabb4c
Validator,HIPBLASLT_VERSION,0.7.0-1549b021
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.1.0-cefa4a9b-dirty
GemmTunableOp_Half_TN,tn_14336_1600_4096,Gemm_Rocblas_621294426,0.327908
GemmTunableOp_Half_TN,tn_4096_7171_2048,Gemm_Hipblaslt_TN_9692,0.213431
GemmTunableOp_Half_TN,tn_4096_5447_7168,Gemm_Hipblaslt_TN_9687,0.569309
GemmTunableOp_Half_TN,tn_4096_5541_7168,Gemm_Rocblas_621286580,0.571333
GemmTunableOp_Half_TN,tn_4096_5605_2048,Gemm_Hipblaslt_TN_9709,0.178093
GemmTunableOp_Half_TN,tn_14336_3920_4096,Gemm_Hipblaslt_TN_9187,0.783915
GemmTunableOp_Half_TN,tn_3072_3564_4096,Gemm_Rocblas_621286753,0.159465
GemmTunableOp_Half_TN,tn_14336_3710_4096,Gemm_Hipblaslt_TN_9677,0.752684
GemmTunableOp_Half_TN,tn_4096_3622_7168,Gemm_Hipblaslt_TN_9677,0.352336
GemmTunableOp_Half_TN,tn_3072_1948_4096,Gemm_Hipblaslt_TN_9633,0.0994795
GemmTunableOp_Half_TN,tn_4096_3645_7168,Gemm_Hipblaslt_TN_9814,0.35369
GemmTunableOp_Half_TN,tn_4096_5052_2048,Gemm_Hipblaslt_TN_9690,0.168731
GemmTunableOp_Half_TN,tn_4096_3496_2048,Gemm_Hipblaslt_TN_9692,0.104111
GemmTunableOp_Half_TN,tn_4096_1825_2048,Gemm_Hipblaslt_TN_9680,0.064439
GemmTunableOp_Half_TN,tn_4096_1646_2048,Gemm_Hipblaslt_TN_9164,0.0578711
GemmTunableOp_Half_TN,tn_14336_3640_4096,Gemm_Hipblaslt_TN_9187,0.738668
GemmTunableOp_Half_TN,tn_4096_1881_2048,Gemm_Hipblaslt_TN_9590,0.0654809
GemmTunableOp_Half_TN,tn_4096_1828_2048,Gemm_Hipblaslt_TN_9590,0.0640665
GemmTunableOp_Half_TN,tn_4096_1839_2048,Gemm_Hipblaslt_TN_9590,0.0637216
GemmTunableOp_Half_TN,tn_3072_1767_4096,Gemm_Hipblaslt_TN_9322,0.0916178
GemmTunableOp_Half_TN,tn_64128_73_4096,Gemm_Hipblaslt_TN_9057,0.179691
GemmTunableOp_Half_TN,tn_3072_3300_4096,Gemm_Hipblaslt_TN_9774,0.155401
GemmTunableOp_Half_TN,tn_4096_1704_7168,Gemm_Hipblaslt_TN_9265,0.18788
GemmTunableOp_Half_TN,tn_4096_1603_7168,Gemm_Hipblaslt_TN_9679,0.182979
GemmTunableOp_Half_TN,tn_14336_3592_4096,Gemm_Hipblaslt_TN_9192,0.737337
GemmTunableOp_Half_TN,tn_4096_3553_7168,Gemm_Hipblaslt_TN_9192,0.350442
GemmTunableOp_Half_TN,tn_3072_3511_4096,Gemm_Rocblas_621286753,0.159167
GemmTunableOp_Half_TN,tn_14336_1887_4096,Gemm_Hipblaslt_TN_9677,0.381355
GemmTunableOp_Half_TN,tn_14336_7240_4096,Gemm_Hipblaslt_TN_9683,1.44079
GemmTunableOp_Half_TN,tn_4096_1810_7168,Gemm_Hipblaslt_TN_9680,0.205679
GemmTunableOp_Half_TN,tn_64128_84_4096,Gemm_Hipblaslt_TN_9057,0.184512
